alert_id,check_id,severity,status,assigned_to,opened_at,resolved_at,resolution_notes
5935,5935,HIGH,IN_PROGRESS,112,2023-10-11 05:27:00,,Additional KYC completed
5936,5936,MEDIUM,RESOLVED,125,2025-04-10 21:34:00,2025-04-17 21:34:00,Risk accepted
5937,5937,MEDIUM,RESOLVED,82,2025-02-09 23:48:00,2025-02-17 23:48:00,Additional KYC completed
5938,5938,MEDIUM,RESOLVED,131,2023-07-09 07:35:00,2023-08-04 07:35:00,Account temporarily blocked
5939,5939,MEDIUM,OPEN,43,2023-07-15 12:41:00,,Risk accepted
5940,5940,HIGH,RESOLVED,189,2024-07-16 20:27:00,2024-08-01 20:27:00,False positive
5941,5941,CRITICAL,CLOSED,117,2023-10-08 05:41:00,2023-10-20 05:41:00,Additional KYC completed
5942,5942,MEDIUM,RESOLVED,19,2023-08-25 02:33:00,2023-09-06 02:33:00,False positive
5943,5943,MEDIUM,RESOLVED,167,2025-01-12 13:43:00,2025-01-18 13:43:00,Customer documents verified
5944,5944,LOW,RESOLVED,2,2023-11-23 07:19:00,2023-12-17 07:19:00,Risk accepted
5945,5945,LOW,RESOLVED,143,2025-05-25 20:00:00,2025-06-06 20:00:00,Account temporarily blocked
5946,5946,MEDIUM,IN_PROGRESS,157,2025-03-03 09:36:00,,Risk accepted
5947,5947,MEDIUM,IN_PROGRESS,107,2023-07-22 11:29:00,,Customer documents verified
5948,5948,HIGH,RESOLVED,149,2025-02-26 02:15:00,2025-02-27 02:15:00,Escalated to compliance team
5949,5949,LOW,CLOSED,92,2023-03-16 19:49:00,2023-04-03 19:49:00,Escalated to compliance team
5950,5950,LOW,CLOSED,26,2025-02-05 05:10:00,2025-02-24 05:10:00,Customer documents verified
5951,5951,LOW,OPEN,18,2025-04-16 06:45:00,,Escalated to compliance team
5952,5952,MEDIUM,RESOLVED,29,2023-10-29 03:37:00,2023-11-20 03:37:00,Additional KYC completed
5953,5953,LOW,RESOLVED,28,2024-12-21 03:01:00,2025-01-06 03:01:00,Additional KYC completed
5954,5954,HIGH,RESOLVED,3,2023-08-24 13:14:00,2023-09-05 13:14:00,Escalated to compliance team
5955,5955,LOW,OPEN,37,2025-01-21 00:16:00,,Customer documents verified
5956,5956,MEDIUM,RESOLVED,129,2023-08-31 08:08:00,2023-09-23 08:08:00,Risk accepted
5957,5957,CRITICAL,OPEN,174,2025-06-08 01:45:00,,Customer documents verified
5958,5958,MEDIUM,RESOLVED,113,2023-08-10 20:52:00,2023-08-15 20:52:00,False positive
5959,5959,MEDIUM,RESOLVED,59,2025-03-22 16:52:00,2025-04-15 16:52:00,Escalated to compliance team
5960,5960,HIGH,RESOLVED,82,2025-05-31 09:43:00,2025-06-22 09:43:00,Customer documents verified
5961,5961,HIGH,CLOSED,149,2025-04-20 03:04:00,2025-05-05 03:04:00,Risk accepted
5962,5962,LOW,CLOSED,156,2023-09-08 15:57:00,2023-09-11 15:57:00,Customer documents verified
5963,5963,MEDIUM,OPEN,104,2023-09-02 03:57:00,,Customer documents verified
5964,5964,LOW,RESOLVED,149,2023-09-04 01:52:00,2023-09-29 01:52:00,Escalated to compliance team
5965,5965,CRITICAL,IN_PROGRESS,25,2024-11-20 00:01:00,,Account temporarily blocked
5966,5966,MEDIUM,RESOLVED,96,2025-03-31 00:15:00,2025-04-10 00:15:00,Additional KYC completed
5967,5967,LOW,CLOSED,40,2023-04-05 21:02:00,2023-04-10 21:02:00,Escalated to compliance team
5968,5968,LOW,OPEN,12,2023-03-19 22:16:00,,Customer documents verified
5969,5969,MEDIUM,OPEN,121,2024-06-14 08:27:00,,Account temporarily blocked
5970,5970,HIGH,RESOLVED,73,2024-04-01 20:50:00,2024-04-07 20:50:00,Account temporarily blocked
5971,5971,LOW,CLOSED,171,2024-09-13 18:30:00,2024-10-11 18:30:00,Customer documents verified
5972,5972,MEDIUM,RESOLVED,55,2023-01-22 08:12:00,2023-02-13 08:12:00,Additional KYC completed
5973,5973,LOW,OPEN,93,2023-07-29 09:19:00,,False positive
5974,5974,HIGH,OPEN,1,2025-06-10 01:51:00,,False positive
5975,5975,LOW,OPEN,87,2023-01-13 20:18:00,,Escalated to compliance team
5976,5976,LOW,RESOLVED,121,2023-12-08 23:29:00,2023-12-13 23:29:00,Customer documents verified
5977,5977,CRITICAL,RESOLVED,109,2024-12-02 21:08:00,2024-12-22 21:08:00,Additional KYC completed
5978,5978,LOW,OPEN,200,2024-04-20 04:42:00,,False positive
5979,5979,HIGH,RESOLVED,150,2024-12-28 16:51:00,2025-01-26 16:51:00,Account temporarily blocked
5980,5980,MEDIUM,CLOSED,109,2024-05-23 22:35:00,2024-06-19 22:35:00,Risk accepted
5981,5981,LOW,IN_PROGRESS,129,2025-01-23 14:58:00,,Risk accepted
5982,5982,LOW,OPEN,138,2024-04-20 21:04:00,,False positive
5983,5983,MEDIUM,RESOLVED,42,2024-06-29 18:14:00,2024-07-20 18:14:00,False positive
5984,5984,LOW,IN_PROGRESS,30,2023-10-12 16:30:00,,Account temporarily blocked
5985,5985,CRITICAL,RESOLVED,22,2023-09-16 10:21:00,2023-09-30 10:21:00,Additional KYC completed
5986,5986,LOW,RESOLVED,143,2025-01-24 14:53:00,2025-02-02 14:53:00,Additional KYC completed
5987,5987,LOW,RESOLVED,174,2023-02-01 15:37:00,2023-02-26 15:37:00,False positive
5988,5988,HIGH,RESOLVED,82,2023-09-11 20:40:00,2023-09-23 20:40:00,Account temporarily blocked
5989,5989,HIGH,CLOSED,139,2023-12-06 19:12:00,2023-12-10 19:12:00,Additional KYC completed
5990,5990,LOW,IN_PROGRESS,93,2023-11-30 07:42:00,,Escalated to compliance team
5991,5991,LOW,OPEN,47,2025-04-27 09:38:00,,Risk accepted
5992,5992,LOW,IN_PROGRESS,106,2023-03-25 21:36:00,,Customer documents verified
5993,5993,LOW,RESOLVED,14,2024-06-12 10:54:00,2024-06-27 10:54:00,Additional KYC completed
5994,5994,MEDIUM,RESOLVED,169,2024-04-24 20:04:00,2024-05-01 20:04:00,Escalated to compliance team
5995,5995,MEDIUM,CLOSED,90,2023-07-10 01:43:00,2023-07-22 01:43:00,Additional KYC completed
5996,5996,LOW,IN_PROGRESS,195,2023-12-11 07:43:00,,False positive
5997,5997,MEDIUM,RESOLVED,179,2024-04-05 16:45:00,2024-04-19 16:45:00,Account temporarily blocked
5998,5998,CRITICAL,CLOSED,43,2025-06-14 16:34:00,2025-07-03 16:34:00,Additional KYC completed
5999,5999,LOW,CLOSED,9,2025-01-02 23:08:00,2025-01-28 23:08:00,Additional KYC completed
6000,6000,MEDIUM,OPEN,71,2023-02-09 14:49:00,,False positive
6001,6001,CRITICAL,RESOLVED,45,2025-02-26 19:19:00,2025-03-01 19:19:00,Escalated to compliance team
6002,6002,MEDIUM,RESOLVED,178,2024-02-17 03:44:00,2024-03-10 03:44:00,False positive
6003,6003,MEDIUM,OPEN,80,2023-10-14 03:56:00,,Account temporarily blocked
6004,6004,MEDIUM,OPEN,70,2024-03-13 13:30:00,,Customer documents verified
6005,6005,HIGH,IN_PROGRESS,128,2024-03-19 04:49:00,,False positive
6006,6006,LOW,RESOLVED,5,2024-12-13 08:36:00,2024-12-29 08:36:00,False positive
6007,6007,LOW,RESOLVED,84,2024-05-29 14:29:00,2024-06-06 14:29:00,Risk accepted
6008,6008,LOW,IN_PROGRESS,194,2025-03-06 01:44:00,,False positive
6009,6009,LOW,IN_PROGRESS,109,2024-04-19 07:08:00,,Account temporarily blocked
6010,6010,LOW,RESOLVED,174,2024-08-02 19:55:00,2024-08-31 19:55:00,False positive
6011,6011,HIGH,RESOLVED,59,2025-02-11 06:40:00,2025-02-20 06:40:00,Account temporarily blocked
6012,6012,HIGH,RESOLVED,152,2023-04-14 14:28:00,2023-05-13 14:28:00,Account temporarily blocked
6013,6013,LOW,CLOSED,6,2023-05-27 08:25:00,2023-06-02 08:25:00,Escalated to compliance team
6014,6014,CRITICAL,OPEN,50,2025-05-25 16:07:00,,False positive
6015,6015,LOW,RESOLVED,64,2023-04-06 16:27:00,2023-04-16 16:27:00,False positive
6016,6016,LOW,IN_PROGRESS,96,2025-04-13 08:59:00,,False positive
6017,6017,LOW,RESOLVED,122,2024-06-06 03:10:00,2024-06-26 03:10:00,False positive
6018,6018,HIGH,IN_PROGRESS,70,2023-01-23 07:17:00,,Customer documents verified
6019,6019,MEDIUM,CLOSED,76,2025-01-16 04:22:00,2025-02-11 04:22:00,False positive
6020,6020,LOW,IN_PROGRESS,24,2025-04-12 22:21:00,,Additional KYC completed
6021,6021,HIGH,OPEN,67,2024-11-18 04:13:00,,False positive
6022,6022,CRITICAL,RESOLVED,164,2024-10-14 02:07:00,2024-11-13 02:07:00,Customer documents verified
6023,6023,HIGH,RESOLVED,167,2023-01-29 12:00:00,2023-02-06 12:00:00,Account temporarily blocked
6024,6024,HIGH,OPEN,46,2023-07-28 01:50:00,,False positive
6025,6025,HIGH,OPEN,113,2024-11-22 09:16:00,,Additional KYC completed
6026,6026,LOW,IN_PROGRESS,68,2023-09-08 23:48:00,,Additional KYC completed
6027,6027,HIGH,RESOLVED,28,2023-05-20 10:49:00,2023-05-24 10:49:00,Additional KYC completed
6028,6028,MEDIUM,RESOLVED,70,2023-11-17 21:48:00,2023-12-10 21:48:00,Additional KYC completed
6029,6029,LOW,RESOLVED,85,2023-05-26 13:50:00,2023-06-13 13:50:00,Escalated to compliance team
6030,6030,LOW,RESOLVED,40,2023-08-03 14:48:00,2023-09-01 14:48:00,Risk accepted
6031,6031,LOW,RESOLVED,28,2024-06-26 04:46:00,2024-07-08 04:46:00,Escalated to compliance team
6032,6032,LOW,CLOSED,9,2025-05-21 19:37:00,2025-06-12 19:37:00,Customer documents verified
6033,6033,MEDIUM,OPEN,152,2025-03-29 06:08:00,,Customer documents verified
6034,6034,LOW,OPEN,172,2025-04-25 11:32:00,,Additional KYC completed
6035,6035,MEDIUM,RESOLVED,87,2024-10-05 10:56:00,2024-10-22 10:56:00,False positive
6036,6036,MEDIUM,OPEN,171,2025-04-05 15:20:00,,Account temporarily blocked
6037,6037,HIGH,CLOSED,55,2023-04-01 18:43:00,2023-04-22 18:43:00,Escalated to compliance team
6038,6038,LOW,OPEN,181,2023-09-23 09:58:00,,Additional KYC completed
6039,6039,HIGH,RESOLVED,71,2024-04-29 15:31:00,2024-05-09 15:31:00,Account temporarily blocked
6040,6040,LOW,RESOLVED,73,2024-02-04 08:50:00,2024-02-06 08:50:00,False positive
6041,6041,MEDIUM,IN_PROGRESS,131,2023-02-19 13:00:00,,Customer documents verified
6042,6042,MEDIUM,RESOLVED,94,2024-02-04 09:34:00,2024-02-28 09:34:00,Escalated to compliance team
6043,6043,HIGH,RESOLVED,144,2025-04-01 06:31:00,2025-04-09 06:31:00,Escalated to compliance team
6044,6044,MEDIUM,CLOSED,36,2024-10-29 09:41:00,2024-10-30 09:41:00,False positive
6045,6045,LOW,RESOLVED,91,2023-01-23 08:01:00,2023-02-20 08:01:00,Additional KYC completed
6046,6046,HIGH,OPEN,16,2023-07-22 19:27:00,,Account temporarily blocked
6047,6047,LOW,CLOSED,162,2025-05-03 19:54:00,2025-05-11 19:54:00,Additional KYC completed
6048,6048,LOW,RESOLVED,35,2023-09-16 14:01:00,2023-09-21 14:01:00,Escalated to compliance team
6049,6049,LOW,RESOLVED,101,2024-11-15 03:45:00,2024-11-22 03:45:00,False positive
6050,6050,HIGH,OPEN,192,2023-08-11 04:23:00,,Additional KYC completed
6051,6051,MEDIUM,IN_PROGRESS,131,2024-12-10 18:19:00,,Account temporarily blocked
6052,6052,LOW,RESOLVED,176,2023-09-22 08:09:00,2023-10-11 08:09:00,Customer documents verified
6053,6053,CRITICAL,CLOSED,146,2024-03-13 02:50:00,2024-04-01 02:50:00,Risk accepted
6054,6054,MEDIUM,CLOSED,192,2025-01-13 08:21:00,2025-01-23 08:21:00,Escalated to compliance team
6055,6055,MEDIUM,CLOSED,30,2024-12-29 19:22:00,2025-01-22 19:22:00,Customer documents verified
6056,6056,HIGH,RESOLVED,74,2024-04-04 23:12:00,2024-04-20 23:12:00,Additional KYC completed
6057,6057,HIGH,OPEN,136,2025-01-15 21:51:00,,Customer documents verified
6058,6058,LOW,RESOLVED,55,2023-05-16 04:59:00,2023-06-14 04:59:00,Account temporarily blocked
6059,6059,MEDIUM,RESOLVED,27,2023-08-02 12:55:00,2023-08-07 12:55:00,Risk accepted
6060,6060,MEDIUM,OPEN,11,2024-02-23 08:45:00,,Escalated to compliance team
6061,6061,LOW,RESOLVED,142,2025-01-15 12:21:00,2025-01-19 12:21:00,Risk accepted
6062,6062,LOW,CLOSED,35,2023-08-25 16:05:00,2023-08-26 16:05:00,Additional KYC completed
6063,6063,LOW,RESOLVED,199,2025-06-09 04:34:00,2025-06-15 04:34:00,Additional KYC completed
6064,6064,LOW,IN_PROGRESS,135,2023-10-26 21:40:00,,Additional KYC completed
6065,6065,MEDIUM,CLOSED,70,2023-05-19 14:49:00,2023-06-02 14:49:00,Customer documents verified
6066,6066,LOW,IN_PROGRESS,193,2023-07-31 19:13:00,,Customer documents verified
6067,6067,HIGH,RESOLVED,184,2025-04-19 20:56:00,2025-05-13 20:56:00,Risk accepted
6068,6068,MEDIUM,RESOLVED,21,2024-06-16 06:38:00,2024-07-10 06:38:00,Escalated to compliance team
6069,6069,LOW,OPEN,113,2023-05-03 01:00:00,,Customer documents verified
6070,6070,LOW,CLOSED,179,2023-03-11 08:12:00,2023-04-01 08:12:00,Account temporarily blocked
6071,6071,CRITICAL,RESOLVED,88,2024-01-30 18:42:00,2024-02-25 18:42:00,Customer documents verified
6072,6072,LOW,IN_PROGRESS,64,2025-06-14 15:04:00,,False positive
6073,6073,MEDIUM,OPEN,50,2023-01-27 11:11:00,,False positive
6074,6074,HIGH,OPEN,93,2024-07-23 14:14:00,,False positive
6075,6075,MEDIUM,CLOSED,59,2024-05-02 19:13:00,2024-05-17 19:13:00,False positive
6076,6076,CRITICAL,CLOSED,22,2023-05-14 19:30:00,2023-06-12 19:30:00,Additional KYC completed
6077,6077,CRITICAL,OPEN,41,2023-11-15 16:21:00,,Additional KYC completed
6078,6078,MEDIUM,CLOSED,179,2024-12-07 14:42:00,2024-12-19 14:42:00,False positive
6079,6079,LOW,RESOLVED,16,2024-06-22 04:26:00,2024-06-23 04:26:00,Risk accepted
6080,6080,MEDIUM,RESOLVED,41,2023-06-04 05:01:00,2023-06-25 05:01:00,False positive
6081,6081,LOW,RESOLVED,63,2024-06-18 18:54:00,2024-06-27 18:54:00,Account temporarily blocked
6082,6082,LOW,RESOLVED,61,2024-10-20 22:20:00,2024-11-14 22:20:00,Customer documents verified
6083,6083,HIGH,RESOLVED,133,2023-03-19 10:51:00,2023-04-13 10:51:00,Additional KYC completed
6084,6084,HIGH,RESOLVED,8,2024-04-20 11:07:00,2024-05-05 11:07:00,Customer documents verified
6085,6085,MEDIUM,CLOSED,15,2023-06-21 06:00:00,2023-07-09 06:00:00,Risk accepted
6086,6086,MEDIUM,RESOLVED,4,2025-06-03 00:56:00,2025-06-06 00:56:00,Customer documents verified
6087,6087,LOW,OPEN,7,2025-03-25 23:17:00,,False positive
6088,6088,MEDIUM,RESOLVED,133,2024-03-30 16:40:00,2024-04-15 16:40:00,Additional KYC completed
6089,6089,MEDIUM,IN_PROGRESS,2,2025-03-11 15:20:00,,Account temporarily blocked
6090,6090,LOW,OPEN,76,2023-12-13 18:48:00,,Account temporarily blocked
6091,6091,MEDIUM,CLOSED,75,2025-04-28 14:11:00,2025-05-11 14:11:00,Additional KYC completed
6092,6092,MEDIUM,OPEN,87,2024-02-07 04:28:00,,False positive
6093,6093,LOW,RESOLVED,58,2024-07-07 03:18:00,2024-07-12 03:18:00,Additional KYC completed
6094,6094,LOW,RESOLVED,177,2024-07-20 08:48:00,2024-08-19 08:48:00,Escalated to compliance team
6095,6095,LOW,RESOLVED,50,2024-02-15 04:06:00,2024-02-28 04:06:00,Escalated to compliance team
6096,6096,LOW,RESOLVED,184,2024-09-11 06:54:00,2024-09-21 06:54:00,Risk accepted
6097,6097,MEDIUM,RESOLVED,173,2024-04-04 08:02:00,2024-05-03 08:02:00,Additional KYC completed
6098,6098,CRITICAL,RESOLVED,93,2024-03-05 18:32:00,2024-04-02 18:32:00,Account temporarily blocked
6099,6099,LOW,RESOLVED,102,2023-11-19 14:17:00,2023-12-14 14:17:00,Additional KYC completed
6100,6100,LOW,RESOLVED,24,2025-04-10 13:29:00,2025-04-24 13:29:00,Account temporarily blocked
6101,6101,MEDIUM,RESOLVED,82,2024-04-03 19:15:00,2024-04-18 19:15:00,Customer documents verified
6102,6102,LOW,OPEN,148,2024-04-10 15:03:00,,Customer documents verified
6103,6103,MEDIUM,RESOLVED,153,2025-06-18 03:27:00,2025-06-30 03:27:00,Account temporarily blocked
6104,6104,MEDIUM,CLOSED,70,2023-05-31 08:15:00,2023-06-15 08:15:00,Risk accepted
6105,6105,LOW,RESOLVED,89,2023-01-03 09:02:00,2023-01-22 09:02:00,False positive
6106,6106,HIGH,RESOLVED,46,2025-04-01 16:53:00,2025-04-14 16:53:00,Risk accepted
6107,6107,CRITICAL,RESOLVED,200,2024-12-14 18:08:00,2025-01-10 18:08:00,Customer documents verified
6108,6108,CRITICAL,RESOLVED,199,2024-11-15 23:10:00,2024-11-22 23:10:00,Risk accepted
6109,6109,MEDIUM,IN_PROGRESS,48,2023-05-01 04:23:00,,False positive
6110,6110,HIGH,OPEN,118,2023-06-08 07:00:00,,Additional KYC completed
6111,6111,LOW,RESOLVED,37,2024-06-02 18:22:00,2024-06-06 18:22:00,Additional KYC completed
6112,6112,LOW,RESOLVED,149,2023-11-09 05:21:00,2023-11-22 05:21:00,Account temporarily blocked
6113,6113,HIGH,OPEN,126,2025-03-14 23:54:00,,Account temporarily blocked
6114,6114,CRITICAL,RESOLVED,8,2023-08-06 13:41:00,2023-08-29 13:41:00,Customer documents verified
6115,6115,HIGH,CLOSED,104,2023-10-03 02:52:00,2023-10-11 02:52:00,Escalated to compliance team
6116,6116,MEDIUM,RESOLVED,138,2024-10-31 06:08:00,2024-11-11 06:08:00,Escalated to compliance team
6117,6117,HIGH,CLOSED,113,2024-09-23 21:38:00,2024-10-08 21:38:00,False positive
6118,6118,LOW,OPEN,128,2025-01-24 15:51:00,,Escalated to compliance team
6119,6119,LOW,IN_PROGRESS,114,2024-01-22 03:53:00,,False positive
6120,6120,HIGH,RESOLVED,125,2023-02-22 08:46:00,2023-03-18 08:46:00,Escalated to compliance team
6121,6121,MEDIUM,RESOLVED,164,2023-10-18 06:24:00,2023-10-21 06:24:00,Risk accepted
6122,6122,LOW,RESOLVED,21,2023-09-02 16:58:00,2023-09-16 16:58:00,Escalated to compliance team
6123,6123,LOW,RESOLVED,84,2024-05-04 22:31:00,2024-05-31 22:31:00,Escalated to compliance team
6124,6124,LOW,RESOLVED,195,2024-01-19 16:27:00,2024-02-05 16:27:00,Account temporarily blocked
6125,6125,LOW,OPEN,130,2025-01-11 15:19:00,,Escalated to compliance team
6126,6126,HIGH,IN_PROGRESS,155,2023-08-28 20:04:00,,Account temporarily blocked
6127,6127,LOW,RESOLVED,147,2024-05-27 15:11:00,2024-06-19 15:11:00,Customer documents verified
6128,6128,HIGH,OPEN,148,2023-03-26 20:10:00,,Account temporarily blocked
6129,6129,LOW,CLOSED,81,2025-05-04 16:57:00,2025-06-03 16:57:00,Account temporarily blocked
6130,6130,LOW,RESOLVED,36,2025-03-15 00:00:00,2025-04-11 00:00:00,Additional KYC completed
6131,6131,LOW,RESOLVED,200,2024-12-13 00:18:00,2024-12-30 00:18:00,Escalated to compliance team
6132,6132,LOW,RESOLVED,171,2024-03-05 14:59:00,2024-03-08 14:59:00,Escalated to compliance team
6133,6133,LOW,RESOLVED,76,2023-04-24 23:29:00,2023-05-07 23:29:00,Escalated to compliance team
6134,6134,LOW,CLOSED,26,2024-03-03 17:37:00,2024-03-22 17:37:00,Risk accepted
6135,6135,MEDIUM,IN_PROGRESS,126,2024-12-03 23:19:00,,Additional KYC completed
6136,6136,MEDIUM,IN_PROGRESS,111,2024-04-05 12:59:00,,Risk accepted
6137,6137,MEDIUM,CLOSED,33,2024-02-15 08:30:00,2024-02-17 08:30:00,False positive
6138,6138,MEDIUM,CLOSED,151,2024-05-27 21:47:00,2024-06-24 21:47:00,Risk accepted
6139,6139,LOW,IN_PROGRESS,126,2023-11-15 10:56:00,,Escalated to compliance team
6140,6140,MEDIUM,RESOLVED,35,2023-03-05 09:36:00,2023-03-22 09:36:00,Account temporarily blocked
6141,6141,LOW,CLOSED,190,2024-07-25 16:31:00,2024-08-09 16:31:00,Escalated to compliance team
6142,6142,MEDIUM,RESOLVED,93,2023-05-26 05:00:00,2023-06-17 05:00:00,Additional KYC completed
6143,6143,HIGH,RESOLVED,120,2023-02-11 13:56:00,2023-03-03 13:56:00,Additional KYC completed
6144,6144,LOW,RESOLVED,16,2023-08-26 20:33:00,2023-09-17 20:33:00,Risk accepted
6145,6145,HIGH,IN_PROGRESS,111,2025-03-30 15:08:00,,Customer documents verified
6146,6146,HIGH,OPEN,66,2024-08-21 01:15:00,,Customer documents verified
6147,6147,CRITICAL,RESOLVED,62,2023-02-26 06:05:00,2023-03-05 06:05:00,Customer documents verified
6148,6148,CRITICAL,OPEN,131,2025-04-20 00:57:00,,Escalated to compliance team
6149,6149,MEDIUM,IN_PROGRESS,83,2024-11-15 00:25:00,,Escalated to compliance team
6150,6150,MEDIUM,IN_PROGRESS,92,2024-06-19 15:20:00,,Customer documents verified
6151,6151,LOW,IN_PROGRESS,106,2024-08-06 12:06:00,,Account temporarily blocked
6152,6152,LOW,RESOLVED,19,2024-04-13 08:22:00,2024-04-30 08:22:00,Risk accepted
6153,6153,HIGH,RESOLVED,23,2024-08-08 17:12:00,2024-08-23 17:12:00,Additional KYC completed
6154,6154,CRITICAL,CLOSED,111,2023-09-05 10:22:00,2023-09-19 10:22:00,Customer documents verified
6155,6155,HIGH,CLOSED,91,2024-11-03 06:51:00,2024-11-26 06:51:00,Additional KYC completed
6156,6156,MEDIUM,RESOLVED,137,2025-02-01 17:27:00,2025-02-04 17:27:00,Customer documents verified
6157,6157,LOW,CLOSED,158,2023-12-01 21:24:00,2023-12-24 21:24:00,Additional KYC completed
6158,6158,MEDIUM,CLOSED,68,2024-08-20 03:49:00,2024-09-13 03:49:00,Risk accepted
6159,6159,CRITICAL,RESOLVED,152,2024-09-09 09:40:00,2024-10-02 09:40:00,Customer documents verified
6160,6160,MEDIUM,RESOLVED,93,2024-02-07 21:59:00,2024-02-12 21:59:00,False positive
6161,6161,MEDIUM,OPEN,187,2024-05-11 18:29:00,,Account temporarily blocked
6162,6162,MEDIUM,CLOSED,127,2023-02-19 02:52:00,2023-02-24 02:52:00,False positive
6163,6163,LOW,RESOLVED,185,2024-09-13 01:43:00,2024-10-03 01:43:00,Additional KYC completed
6164,6164,MEDIUM,OPEN,170,2024-11-23 04:53:00,,Risk accepted
6165,6165,HIGH,OPEN,94,2023-06-12 03:58:00,,Additional KYC completed
6166,6166,LOW,RESOLVED,98,2023-03-19 18:02:00,2023-04-17 18:02:00,Customer documents verified
6167,6167,MEDIUM,CLOSED,47,2025-04-26 09:52:00,2025-05-05 09:52:00,Customer documents verified
6168,6168,MEDIUM,IN_PROGRESS,162,2023-02-06 03:25:00,,Customer documents verified
6169,6169,MEDIUM,IN_PROGRESS,74,2024-09-08 06:43:00,,Customer documents verified
6170,6170,LOW,OPEN,138,2025-01-19 04:24:00,,False positive
6171,6171,MEDIUM,OPEN,81,2023-10-11 00:15:00,,Account temporarily blocked
6172,6172,MEDIUM,IN_PROGRESS,41,2025-02-13 16:53:00,,False positive
6173,6173,HIGH,IN_PROGRESS,89,2023-05-25 09:33:00,,False positive
6174,6174,CRITICAL,OPEN,154,2024-05-14 08:23:00,,Customer documents verified
6175,6175,MEDIUM,RESOLVED,145,2025-01-25 07:11:00,2025-02-22 07:11:00,Account temporarily blocked
6176,6176,LOW,OPEN,78,2025-03-21 14:01:00,,Customer documents verified
6177,6177,MEDIUM,RESOLVED,172,2023-03-30 00:58:00,2023-04-14 00:58:00,Account temporarily blocked
6178,6178,MEDIUM,IN_PROGRESS,34,2023-06-28 07:43:00,,Risk accepted
6179,6179,MEDIUM,IN_PROGRESS,88,2024-05-01 20:41:00,,Escalated to compliance team
6180,6180,LOW,RESOLVED,58,2024-03-27 12:04:00,2024-04-11 12:04:00,Escalated to compliance team
6181,6181,MEDIUM,CLOSED,25,2023-11-25 09:35:00,2023-12-05 09:35:00,Customer documents verified
6182,6182,HIGH,OPEN,64,2024-02-03 13:27:00,,Account temporarily blocked
6183,6183,LOW,CLOSED,119,2023-08-11 18:47:00,2023-08-31 18:47:00,Additional KYC completed
6184,6184,CRITICAL,IN_PROGRESS,26,2023-02-22 04:04:00,,Customer documents verified
6185,6185,LOW,IN_PROGRESS,41,2023-09-18 07:40:00,,Risk accepted
6186,6186,HIGH,CLOSED,130,2024-09-25 23:34:00,2024-10-16 23:34:00,Customer documents verified
6187,6187,HIGH,OPEN,145,2023-10-22 14:30:00,,False positive
6188,6188,LOW,CLOSED,116,2025-05-01 04:38:00,2025-05-29 04:38:00,False positive
6189,6189,MEDIUM,OPEN,154,2024-12-06 19:07:00,,Customer documents verified
6190,6190,MEDIUM,IN_PROGRESS,23,2024-08-03 22:50:00,,Escalated to compliance team
6191,6191,MEDIUM,RESOLVED,173,2025-04-01 05:05:00,2025-04-04 05:05:00,Customer documents verified
6192,6192,HIGH,CLOSED,185,2023-07-01 01:53:00,2023-07-14 01:53:00,Additional KYC completed
6193,6193,HIGH,OPEN,65,2023-11-30 19:05:00,,Customer documents verified
