log_id,actor_id,actor_role,action,table_name,record_id,ip_address,session_id,log_time
4507,76,COMPLIANCE_OFFICER,DELETE_INVESTMENT,funds,6734,192.168.59.76,SID257147,2025-06-17 19:28:02
4508,169,SUPER_ADMIN,TRANSACTION_CREATED,users,723,192.168.219.137,SID181588,2025-06-14 00:28:24
4509,148,ANALYST,CREATE_INVESTMENT,transactions,9765,192.168.239.101,SID531086,2023-09-29 07:27:23
4510,81,FUND_MANAGER,LOGOUT,notifications,1369,192.168.165.10,SID130719,2025-01-24 03:43:03
4511,21,ANALYST,KYC_APPROVED,funds,8797,192.168.3.2,SID570577,2025-03-26 15:27:00
4512,130,FUND_MANAGER,KYC_APPROVED,compliance_checks,7481,192.168.223.27,SID655193,2024-04-29 17:16:11
4513,124,SUPER_ADMIN,KYC_REJECTED,compliance_alerts,7998,192.168.67.177,SID196825,2024-10-02 13:58:30
4514,46,COMPLIANCE_OFFICER,DELETE_INVESTMENT,funds,4243,192.168.105.3,SID765940,2024-09-10 23:10:51
4515,41,ANALYST,CREATE_INVESTMENT,compliance_checks,7951,192.168.113.51,SID543363,2024-08-29 04:07:23
4516,177,SUPER_ADMIN,PASSWORD_CHANGED,funds,2795,192.168.23.89,SID721814,2025-04-28 14:58:17
4517,177,ANALYST,KYC_REJECTED,users,1485,192.168.90.172,SID911816,2024-08-21 08:51:18
4518,34,SUPER_ADMIN,PASSWORD_CHANGED,transactions,6799,192.168.49.191,SID115264,2023-06-19 10:48:25
4519,39,FUND_MANAGER,TRANSACTION_CREATED,users,1145,192.168.206.224,SID780454,2025-05-30 17:34:02
4520,168,ANALYST,UPDATE_INVESTMENT,notifications,1021,192.168.115.231,SID489715,2023-06-22 22:03:47
4521,160,SUPER_ADMIN,KYC_APPROVED,funds,6414,192.168.224.231,SID497184,2023-12-12 19:22:56
4522,106,COMPLIANCE_OFFICER,PROFILE_UPDATED,compliance_alerts,5689,192.168.203.237,SID882458,2025-02-10 02:27:45
4523,34,FUND_MANAGER,UPDATE_INVESTMENT,compliance_alerts,8413,192.168.249.49,SID251302,2023-07-17 12:54:03
4524,46,FUND_MANAGER,DELETE_INVESTMENT,compliance_checks,754,192.168.10.100,SID744291,2025-04-08 01:39:09
4525,144,ANALYST,UPDATE_INVESTMENT,notifications,1588,192.168.102.163,SID401473,2023-10-02 00:39:28
4526,2,ANALYST,KYC_REJECTED,compliance_checks,8846,192.168.149.132,SID401147,2023-05-01 01:03:40
4527,145,COMPLIANCE_OFFICER,LOGIN,users,4533,192.168.220.16,SID336081,2023-09-04 22:48:51
4528,183,ANALYST,LOGIN,notifications,626,192.168.196.71,SID692689,2024-12-19 10:53:41
4529,96,SUPER_ADMIN,DELETE_INVESTMENT,sip_schedules,7660,192.168.26.163,SID970676,2025-06-01 21:15:30
4530,63,SUPER_ADMIN,DELETE_INVESTMENT,notifications,242,192.168.64.126,SID786663,2023-11-19 23:35:52
4531,117,ANALYST,DELETE_INVESTMENT,compliance_checks,1861,192.168.96.2,SID818934,2024-06-26 18:01:10
4532,162,SUPER_ADMIN,LOGOUT,compliance_checks,8044,192.168.168.77,SID605620,2025-02-25 01:20:58
4533,1,FUND_MANAGER,CREATE_INVESTMENT,notifications,5038,192.168.12.98,SID267681,2023-08-03 17:32:49
4534,1,ANALYST,CREATE_INVESTMENT,compliance_checks,5157,192.168.114.48,SID113786,2024-06-06 05:32:20
4535,93,SUPER_ADMIN,KYC_APPROVED,compliance_checks,919,192.168.59.49,SID445480,2024-01-15 22:08:34
4536,24,ANALYST,PASSWORD_CHANGED,notifications,5662,192.168.6.185,SID479001,2023-06-10 08:29:05
4537,192,SUPER_ADMIN,PASSWORD_CHANGED,sip_schedules,1439,192.168.12.92,SID885024,2023-05-06 06:55:39
4538,6,SUPER_ADMIN,TRANSACTION_CREATED,sip_schedules,684,192.168.140.189,SID491833,2023-04-05 09:06:08
4539,155,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,investments,7747,192.168.208.180,SID755325,2023-03-11 10:27:37
4540,150,FUND_MANAGER,TRANSACTION_CREATED,transactions,8372,192.168.238.215,SID741468,2023-05-29 12:35:36
4541,39,FUND_MANAGER,CREATE_INVESTMENT,transactions,9876,192.168.24.97,SID153722,2023-07-27 01:36:59
4542,12,ANALYST,LOGOUT,investments,4943,192.168.63.53,SID600361,2024-01-11 13:12:26
4543,158,SUPER_ADMIN,CREATE_INVESTMENT,compliance_checks,8769,192.168.35.146,SID332603,2023-07-30 19:54:19
4544,49,ANALYST,DELETE_INVESTMENT,transactions,7005,192.168.179.174,SID827021,2024-03-16 12:37:18
4545,190,FUND_MANAGER,PROFILE_UPDATED,sip_schedules,6109,192.168.215.142,SID897577,2023-07-19 02:42:19
4546,140,FUND_MANAGER,LOGOUT,sip_schedules,6251,192.168.119.203,SID784811,2023-05-01 11:02:48
4547,141,ANALYST,KYC_REJECTED,transactions,3930,192.168.23.33,SID308116,2023-04-21 17:28:39
4548,54,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,transactions,1699,192.168.197.2,SID905847,2023-01-09 08:09:51
4549,186,COMPLIANCE_OFFICER,TRANSACTION_CREATED,users,4236,192.168.2.7,SID916014,2023-05-29 10:01:39
4550,140,ANALYST,KYC_REJECTED,compliance_alerts,8440,192.168.155.120,SID142052,2023-11-14 07:49:53
4551,100,SUPER_ADMIN,CREATE_INVESTMENT,notifications,5153,192.168.244.188,SID630830,2025-04-11 15:41:09
4552,106,SUPER_ADMIN,KYC_APPROVED,transactions,7955,192.168.99.136,SID160695,2024-09-12 13:27:12
4553,38,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,users,9245,192.168.235.8,SID197903,2025-05-13 17:49:33
4554,76,ANALYST,TRANSACTION_CREATED,users,7647,192.168.185.26,SID649074,2024-09-15 18:34:10
4555,1,ANALYST,UPDATE_INVESTMENT,compliance_alerts,7544,192.168.89.130,SID780438,2024-12-10 12:08:06
4556,140,ANALYST,LOGIN,users,6200,192.168.204.219,SID931199,2024-10-27 02:56:27
4557,17,COMPLIANCE_OFFICER,TRANSACTION_CREATED,users,5105,192.168.83.95,SID280206,2024-05-31 21:58:33
4558,83,SUPER_ADMIN,KYC_REJECTED,funds,7367,192.168.68.41,SID761961,2024-07-11 21:17:24
4559,157,ANALYST,PROFILE_UPDATED,notifications,138,192.168.111.32,SID143293,2023-10-20 03:42:39
4560,68,SUPER_ADMIN,PROFILE_UPDATED,compliance_checks,4235,192.168.131.233,SID656487,2024-07-24 01:33:13
4561,70,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,sip_schedules,6824,192.168.162.139,SID495466,2024-04-11 17:36:02
4562,163,COMPLIANCE_OFFICER,KYC_REJECTED,users,2995,192.168.51.56,SID173656,2024-12-09 14:58:47
4563,109,ANALYST,KYC_REJECTED,sip_schedules,920,192.168.163.237,SID771055,2024-11-17 16:44:01
4564,176,FUND_MANAGER,UPDATE_INVESTMENT,users,8704,192.168.255.186,SID682779,2024-09-12 18:30:40
4565,135,COMPLIANCE_OFFICER,KYC_APPROVED,transactions,7190,192.168.54.33,SID538586,2023-01-09 22:13:28
4566,6,FUND_MANAGER,LOGOUT,compliance_checks,5244,192.168.249.139,SID767527,2025-01-22 16:33:31
4567,113,COMPLIANCE_OFFICER,LOGOUT,sip_schedules,2738,192.168.61.216,SID601240,2023-04-11 07:40:46
4568,70,ANALYST,PROFILE_UPDATED,sip_schedules,4130,192.168.126.51,SID975631,2024-11-15 10:24:08
4569,116,COMPLIANCE_OFFICER,LOGIN,compliance_checks,7825,192.168.209.112,SID241413,2023-04-24 15:34:10
4570,4,ANALYST,PASSWORD_CHANGED,sip_schedules,6570,192.168.129.230,SID114211,2023-02-02 16:19:52
4571,115,FUND_MANAGER,KYC_REJECTED,compliance_alerts,2276,192.168.59.154,SID744307,2025-02-21 03:21:28
4572,82,ANALYST,KYC_APPROVED,investments,5179,192.168.175.170,SID995522,2024-12-15 15:32:42
4573,144,ANALYST,KYC_REJECTED,notifications,2860,192.168.91.147,SID736592,2023-11-04 04:16:21
4574,184,ANALYST,TRANSACTION_CREATED,sip_schedules,716,192.168.221.171,SID124611,2023-02-26 14:10:08
4575,27,COMPLIANCE_OFFICER,PASSWORD_CHANGED,investments,7181,192.168.119.143,SID526932,2023-04-12 10:49:16
4576,61,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,compliance_alerts,2259,192.168.79.92,SID778322,2024-11-18 17:33:13
4577,190,ANALYST,CREATE_INVESTMENT,compliance_alerts,7058,192.168.44.16,SID337665,2023-09-16 13:41:32
4578,69,SUPER_ADMIN,PASSWORD_CHANGED,sip_schedules,3290,192.168.251.167,SID183049,2024-01-05 12:23:31
4579,149,COMPLIANCE_OFFICER,KYC_REJECTED,investments,7882,192.168.118.161,SID483393,2024-12-23 09:53:49
4580,14,SUPER_ADMIN,CREATE_INVESTMENT,compliance_alerts,6760,192.168.146.219,SID509323,2023-01-05 20:25:02
4581,112,SUPER_ADMIN,DELETE_INVESTMENT,users,9283,192.168.42.2,SID149237,2024-10-13 01:37:51
4582,92,FUND_MANAGER,DELETE_INVESTMENT,compliance_checks,5096,192.168.127.10,SID157334,2024-09-03 03:27:25
4583,69,ANALYST,CREATE_INVESTMENT,notifications,4885,192.168.80.206,SID962198,2023-04-09 15:56:33
4584,183,COMPLIANCE_OFFICER,KYC_APPROVED,notifications,3236,192.168.28.128,SID911313,2023-01-05 20:20:11
4585,102,FUND_MANAGER,KYC_REJECTED,funds,752,192.168.229.16,SID757664,2023-07-23 05:06:26
4586,193,SUPER_ADMIN,LOGOUT,notifications,1528,192.168.109.172,SID365108,2024-06-28 21:42:25
4587,9,SUPER_ADMIN,KYC_REJECTED,sip_schedules,2886,192.168.75.251,SID580648,2023-01-01 20:09:22
4588,148,FUND_MANAGER,KYC_REJECTED,compliance_checks,2297,192.168.220.173,SID819129,2024-03-06 08:15:19
4589,50,FUND_MANAGER,TRANSACTION_CREATED,notifications,4316,192.168.40.21,SID531226,2023-12-31 01:54:20
4590,180,FUND_MANAGER,UPDATE_INVESTMENT,notifications,5626,192.168.183.154,SID770370,2023-01-16 05:32:23
4591,145,COMPLIANCE_OFFICER,LOGIN,sip_schedules,1143,192.168.176.226,SID438844,2024-07-28 15:59:20
4592,43,COMPLIANCE_OFFICER,LOGIN,funds,6544,192.168.140.187,SID342212,2023-06-17 16:47:50
4593,35,ANALYST,TRANSACTION_CREATED,sip_schedules,4832,192.168.147.59,SID338971,2023-01-21 21:15:40
4594,180,FUND_MANAGER,KYC_APPROVED,notifications,8607,192.168.219.243,SID623120,2025-03-05 22:09:37
4595,182,SUPER_ADMIN,DELETE_INVESTMENT,notifications,7446,192.168.66.68,SID767198,2024-12-10 20:46:18
4596,159,ANALYST,CREATE_INVESTMENT,transactions,4847,192.168.52.145,SID933709,2024-10-13 12:46:17
4597,169,SUPER_ADMIN,LOGIN,users,9773,192.168.226.144,SID405738,2023-01-11 13:28:40
4598,43,COMPLIANCE_OFFICER,LOGOUT,compliance_alerts,4255,192.168.67.32,SID234927,2023-10-26 05:39:32
4599,130,FUND_MANAGER,PROFILE_UPDATED,notifications,825,192.168.92.73,SID640769,2024-05-29 04:27:22
4600,165,FUND_MANAGER,TRANSACTION_CREATED,funds,5926,192.168.133.59,SID377347,2024-08-29 02:00:21
4601,90,SUPER_ADMIN,CREATE_INVESTMENT,transactions,4700,192.168.104.236,SID378122,2024-11-25 11:57:24
4602,120,SUPER_ADMIN,PASSWORD_CHANGED,users,6790,192.168.110.19,SID869390,2023-10-09 01:45:55
4603,167,FUND_MANAGER,UPDATE_INVESTMENT,compliance_checks,7370,192.168.137.220,SID441989,2023-09-03 18:21:39
4604,54,SUPER_ADMIN,CREATE_INVESTMENT,investments,1202,192.168.51.204,SID174838,2024-09-26 00:47:30
4605,39,SUPER_ADMIN,PASSWORD_CHANGED,funds,5233,192.168.131.68,SID905481,2023-07-06 12:19:40
4606,56,ANALYST,TRANSACTION_CREATED,users,7989,192.168.29.95,SID997302,2024-05-22 17:32:37
4607,95,SUPER_ADMIN,KYC_REJECTED,investments,6306,192.168.111.48,SID565342,2023-01-29 14:01:39
4608,183,COMPLIANCE_OFFICER,CREATE_INVESTMENT,compliance_alerts,5484,192.168.231.40,SID103477,2024-02-19 05:59:16
4609,14,FUND_MANAGER,TRANSACTION_CREATED,users,7886,192.168.123.113,SID733618,2025-02-26 15:38:33
4610,85,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,compliance_alerts,3198,192.168.199.145,SID944668,2024-06-13 15:31:42
4611,71,FUND_MANAGER,LOGOUT,transactions,8306,192.168.185.116,SID853103,2023-04-22 16:19:23
4612,103,COMPLIANCE_OFFICER,PROFILE_UPDATED,users,1649,192.168.214.206,SID468996,2024-08-05 04:33:10
4613,148,FUND_MANAGER,CREATE_INVESTMENT,notifications,4655,192.168.228.219,SID939864,2023-04-18 10:38:46
4614,93,FUND_MANAGER,UPDATE_INVESTMENT,transactions,3356,192.168.36.250,SID779057,2024-07-10 23:31:06
4615,19,COMPLIANCE_OFFICER,DELETE_INVESTMENT,notifications,5399,192.168.196.226,SID166660,2024-04-01 18:49:14
4616,119,ANALYST,KYC_APPROVED,users,2335,192.168.57.206,SID121384,2024-09-23 13:47:06
4617,44,ANALYST,PASSWORD_CHANGED,compliance_alerts,5042,192.168.182.228,SID956067,2025-04-01 00:50:02
4618,194,ANALYST,LOGIN,users,5752,192.168.61.163,SID231319,2025-04-21 16:42:58
4619,167,SUPER_ADMIN,KYC_REJECTED,transactions,1566,192.168.1.85,SID326246,2023-11-30 07:32:57
4620,44,ANALYST,PROFILE_UPDATED,investments,8159,192.168.146.173,SID983471,2024-05-22 12:38:13
4621,46,ANALYST,PASSWORD_CHANGED,notifications,5198,192.168.99.23,SID180437,2025-03-23 12:49:11
4622,67,COMPLIANCE_OFFICER,PASSWORD_CHANGED,notifications,2196,192.168.13.114,SID440967,2025-02-03 11:10:42
4623,25,FUND_MANAGER,DELETE_INVESTMENT,sip_schedules,9974,192.168.137.208,SID921033,2024-04-01 19:12:46
4624,145,ANALYST,DELETE_INVESTMENT,compliance_checks,9416,192.168.196.46,SID763743,2025-03-29 03:37:45
4625,72,SUPER_ADMIN,PROFILE_UPDATED,investments,8080,192.168.228.241,SID797128,2023-09-27 21:12:35
4626,59,ANALYST,PASSWORD_CHANGED,compliance_checks,91,192.168.227.16,SID436062,2023-03-18 11:28:54
4627,40,FUND_MANAGER,LOGOUT,funds,501,192.168.98.23,SID784751,2024-11-21 03:57:34
4628,5,ANALYST,KYC_APPROVED,funds,4488,192.168.142.213,SID877851,2024-06-28 13:28:08
4629,20,ANALYST,KYC_REJECTED,notifications,6168,192.168.4.248,SID196725,2024-01-18 13:27:58
4630,70,COMPLIANCE_OFFICER,DELETE_INVESTMENT,users,1330,192.168.0.253,SID294373,2025-01-07 10:03:45
4631,117,ANALYST,DELETE_INVESTMENT,notifications,6065,192.168.214.217,SID773603,2024-02-06 20:23:21
4632,118,COMPLIANCE_OFFICER,CREATE_INVESTMENT,notifications,7860,192.168.154.22,SID901651,2025-05-16 12:23:47
4633,134,FUND_MANAGER,PROFILE_UPDATED,users,2489,192.168.123.63,SID157163,2023-03-02 10:00:27
4634,110,COMPLIANCE_OFFICER,LOGOUT,sip_schedules,7951,192.168.11.222,SID538475,2024-09-18 09:57:55
4635,86,COMPLIANCE_OFFICER,TRANSACTION_CREATED,transactions,208,192.168.164.53,SID913725,2025-05-07 03:53:24
4636,153,SUPER_ADMIN,TRANSACTION_CREATED,funds,6847,192.168.76.149,SID312224,2025-06-15 09:10:34
4637,97,SUPER_ADMIN,KYC_APPROVED,users,7848,192.168.57.220,SID983140,2023-03-05 18:51:41
4638,102,SUPER_ADMIN,UPDATE_INVESTMENT,compliance_alerts,7531,192.168.29.85,SID704168,2023-02-21 13:25:07
4639,118,ANALYST,TRANSACTION_CREATED,compliance_alerts,3322,192.168.53.153,SID703199,2023-03-02 08:07:07
4640,146,ANALYST,LOGIN,notifications,4443,192.168.215.212,SID172589,2023-10-19 13:28:02
4641,131,COMPLIANCE_OFFICER,LOGIN,notifications,8865,192.168.159.183,SID591877,2025-06-02 04:09:38
4642,130,COMPLIANCE_OFFICER,DELETE_INVESTMENT,transactions,7460,192.168.178.160,SID522857,2024-04-08 18:34:32
4643,176,ANALYST,CREATE_INVESTMENT,notifications,4156,192.168.95.241,SID829834,2024-06-27 23:25:34
4644,10,ANALYST,LOGOUT,compliance_checks,4217,192.168.249.209,SID449123,2023-08-28 00:55:49
4645,50,COMPLIANCE_OFFICER,KYC_REJECTED,notifications,2481,192.168.44.17,SID975864,2024-08-27 11:01:07
4646,188,SUPER_ADMIN,DELETE_INVESTMENT,users,8777,192.168.81.233,SID660683,2023-12-02 12:28:48
4647,104,FUND_MANAGER,PROFILE_UPDATED,funds,3932,192.168.230.21,SID540549,2023-07-06 09:48:53
4648,72,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,funds,6123,192.168.209.164,SID347264,2025-03-22 10:03:36
4649,58,SUPER_ADMIN,PROFILE_UPDATED,funds,5974,192.168.54.132,SID862446,2024-04-25 17:05:50
4650,149,SUPER_ADMIN,LOGIN,sip_schedules,7211,192.168.24.78,SID553203,2023-03-18 22:15:24
4651,68,SUPER_ADMIN,KYC_APPROVED,funds,5384,192.168.50.155,SID897531,2025-01-21 09:18:38
4652,40,ANALYST,PASSWORD_CHANGED,funds,1191,192.168.82.112,SID927962,2023-08-17 19:16:58
4653,6,ANALYST,LOGIN,compliance_alerts,8563,192.168.37.229,SID973038,2025-05-12 17:38:03
4654,110,ANALYST,KYC_REJECTED,funds,1685,192.168.244.195,SID589261,2023-10-26 09:55:05
4655,72,COMPLIANCE_OFFICER,LOGIN,compliance_alerts,7681,192.168.25.143,SID131246,2024-12-02 04:53:38
4656,89,COMPLIANCE_OFFICER,DELETE_INVESTMENT,users,4178,192.168.245.125,SID846259,2023-12-17 23:33:47
4657,180,ANALYST,CREATE_INVESTMENT,sip_schedules,111,192.168.17.60,SID161572,2024-12-01 18:44:20
4658,192,ANALYST,LOGOUT,notifications,5695,192.168.222.46,SID910733,2023-07-22 02:23:04
4659,78,ANALYST,KYC_REJECTED,sip_schedules,1648,192.168.138.151,SID983748,2023-06-05 21:19:39
4660,47,FUND_MANAGER,LOGOUT,users,1356,192.168.5.35,SID949146,2023-12-21 16:59:13
4661,160,COMPLIANCE_OFFICER,CREATE_INVESTMENT,notifications,7968,192.168.242.15,SID657322,2024-02-18 07:13:16
4662,174,COMPLIANCE_OFFICER,KYC_REJECTED,investments,3847,192.168.184.190,SID488739,2023-12-02 18:19:54
4663,66,COMPLIANCE_OFFICER,LOGOUT,transactions,8563,192.168.2.31,SID226578,2023-09-28 06:44:17
4664,123,ANALYST,PROFILE_UPDATED,sip_schedules,1633,192.168.189.223,SID207645,2023-11-17 20:54:21
4665,93,FUND_MANAGER,UPDATE_INVESTMENT,investments,3356,192.168.240.93,SID114601,2023-08-04 19:34:48
4666,63,SUPER_ADMIN,TRANSACTION_CREATED,compliance_checks,2734,192.168.163.39,SID814528,2024-05-31 06:39:31
4667,61,FUND_MANAGER,CREATE_INVESTMENT,funds,3351,192.168.178.205,SID878215,2025-01-04 07:09:17
4668,84,ANALYST,CREATE_INVESTMENT,users,8042,192.168.101.227,SID333508,2024-05-09 18:56:27
4669,182,FUND_MANAGER,KYC_APPROVED,compliance_checks,8573,192.168.22.229,SID419626,2024-01-18 00:00:26
4670,75,SUPER_ADMIN,TRANSACTION_CREATED,investments,8510,192.168.194.48,SID483059,2025-03-11 16:10:39
4671,192,COMPLIANCE_OFFICER,PROFILE_UPDATED,transactions,7403,192.168.11.197,SID548552,2025-01-22 11:33:28
4672,93,ANALYST,UPDATE_INVESTMENT,compliance_alerts,319,192.168.30.95,SID469161,2025-06-16 05:40:40
4673,35,ANALYST,CREATE_INVESTMENT,transactions,1355,192.168.209.118,SID491407,2024-07-05 04:52:43
4674,95,COMPLIANCE_OFFICER,CREATE_INVESTMENT,notifications,401,192.168.110.214,SID415349,2025-05-19 00:04:05
4675,74,ANALYST,TRANSACTION_CREATED,compliance_checks,6222,192.168.215.55,SID871867,2025-02-24 03:53:57
4676,152,ANALYST,LOGIN,users,5453,192.168.127.130,SID293264,2024-05-14 02:15:28
4677,20,COMPLIANCE_OFFICER,CREATE_INVESTMENT,transactions,6396,192.168.169.116,SID821349,2024-07-06 18:35:47
4678,195,ANALYST,KYC_REJECTED,sip_schedules,4722,192.168.170.30,SID266233,2025-02-04 11:54:12
4679,40,COMPLIANCE_OFFICER,CREATE_INVESTMENT,users,8875,192.168.105.201,SID394259,2024-10-03 10:59:24
4680,174,FUND_MANAGER,CREATE_INVESTMENT,compliance_alerts,2000,192.168.107.133,SID159644,2025-03-01 13:53:16
4681,97,SUPER_ADMIN,KYC_REJECTED,transactions,9916,192.168.134.88,SID177844,2024-04-03 02:35:43
4682,136,COMPLIANCE_OFFICER,PASSWORD_CHANGED,investments,2309,192.168.36.98,SID252780,2023-02-07 12:42:54
4683,4,FUND_MANAGER,CREATE_INVESTMENT,notifications,8305,192.168.191.180,SID619427,2024-08-19 16:46:24
4684,63,ANALYST,UPDATE_INVESTMENT,users,5904,192.168.192.154,SID449233,2025-03-25 03:48:03
4685,46,FUND_MANAGER,LOGIN,compliance_alerts,4917,192.168.37.36,SID324665,2024-10-28 20:48:26
4686,140,SUPER_ADMIN,PASSWORD_CHANGED,compliance_alerts,509,192.168.35.24,SID103801,2023-11-23 05:35:33
4687,191,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,compliance_alerts,421,192.168.125.200,SID534106,2024-04-16 03:18:38
4688,86,FUND_MANAGER,DELETE_INVESTMENT,sip_schedules,3432,192.168.249.35,SID917439,2024-06-07 00:32:41
4689,183,ANALYST,TRANSACTION_CREATED,compliance_alerts,3481,192.168.114.199,SID176186,2023-04-26 06:11:27
4690,130,SUPER_ADMIN,DELETE_INVESTMENT,transactions,8397,192.168.152.179,SID352382,2025-01-02 18:04:43
4691,125,FUND_MANAGER,KYC_REJECTED,sip_schedules,2894,192.168.60.143,SID227432,2023-02-17 18:30:36
4692,135,ANALYST,DELETE_INVESTMENT,notifications,2722,192.168.46.183,SID826143,2024-07-23 01:04:51
4693,99,FUND_MANAGER,PROFILE_UPDATED,notifications,5066,192.168.198.2,SID327754,2023-08-22 03:07:10
4694,28,COMPLIANCE_OFFICER,LOGOUT,notifications,8648,192.168.58.115,SID924758,2023-02-28 04:43:13
4695,181,COMPLIANCE_OFFICER,CREATE_INVESTMENT,notifications,5157,192.168.47.224,SID183209,2025-02-08 00:19:11
4696,43,SUPER_ADMIN,KYC_REJECTED,transactions,399,192.168.133.30,SID499565,2024-06-29 10:39:51
4697,43,ANALYST,LOGOUT,funds,159,192.168.176.58,SID201569,2023-12-19 04:55:29
4698,18,ANALYST,PROFILE_UPDATED,investments,5307,192.168.32.58,SID516239,2023-02-13 00:57:52
4699,50,SUPER_ADMIN,LOGOUT,transactions,7353,192.168.16.46,SID131351,2025-06-07 20:10:09
4700,144,SUPER_ADMIN,PROFILE_UPDATED,sip_schedules,81,192.168.38.222,SID892269,2025-05-20 18:41:56
4701,22,COMPLIANCE_OFFICER,KYC_REJECTED,users,7626,192.168.253.37,SID614774,2023-10-11 12:39:24
4702,73,FUND_MANAGER,LOGIN,users,7110,192.168.104.177,SID818481,2023-06-10 01:40:47
4703,93,SUPER_ADMIN,LOGOUT,compliance_alerts,3072,192.168.215.34,SID441268,2023-12-26 07:15:13
4704,148,FUND_MANAGER,KYC_REJECTED,funds,7952,192.168.125.10,SID480828,2023-03-11 01:19:53
4705,87,SUPER_ADMIN,UPDATE_INVESTMENT,transactions,2058,192.168.15.152,SID515032,2024-11-12 02:51:46
4706,151,COMPLIANCE_OFFICER,DELETE_INVESTMENT,users,7828,192.168.158.24,SID768703,2024-03-29 06:03:55
4707,162,ANALYST,KYC_REJECTED,compliance_checks,3914,192.168.121.145,SID152311,2025-05-12 06:21:36
4708,133,FUND_MANAGER,TRANSACTION_CREATED,sip_schedules,3287,192.168.113.155,SID206094,2023-08-16 12:14:42
4709,5,SUPER_ADMIN,LOGIN,sip_schedules,1671,192.168.200.37,SID814777,2024-08-25 10:55:32
4710,24,FUND_MANAGER,KYC_REJECTED,transactions,1988,192.168.137.101,SID480342,2024-01-22 15:23:02
4711,66,FUND_MANAGER,KYC_APPROVED,sip_schedules,6366,192.168.147.165,SID269173,2023-01-06 00:14:36
4712,196,SUPER_ADMIN,CREATE_INVESTMENT,transactions,2772,192.168.1.25,SID493532,2023-03-02 03:32:06
4713,141,SUPER_ADMIN,KYC_REJECTED,users,9730,192.168.57.219,SID610241,2023-12-23 03:38:33
4714,88,SUPER_ADMIN,PROFILE_UPDATED,investments,6388,192.168.236.122,SID764794,2025-02-23 11:02:29
4715,25,ANALYST,CREATE_INVESTMENT,investments,8442,192.168.145.254,SID305813,2023-12-29 00:17:25
4716,89,ANALYST,PASSWORD_CHANGED,notifications,2698,192.168.5.37,SID103665,2025-01-20 19:43:27
4717,8,COMPLIANCE_OFFICER,KYC_REJECTED,compliance_checks,3728,192.168.145.125,SID494888,2023-09-21 17:31:05
4718,75,COMPLIANCE_OFFICER,TRANSACTION_CREATED,funds,9537,192.168.224.241,SID409785,2025-02-09 09:05:16
4719,76,FUND_MANAGER,PROFILE_UPDATED,compliance_checks,5819,192.168.7.246,SID687132,2023-12-12 06:04:55
4720,159,SUPER_ADMIN,KYC_REJECTED,compliance_checks,4998,192.168.240.51,SID430443,2023-02-22 01:09:40
4721,115,COMPLIANCE_OFFICER,PROFILE_UPDATED,sip_schedules,3329,192.168.211.162,SID197345,2024-03-10 08:08:51
4722,134,COMPLIANCE_OFFICER,DELETE_INVESTMENT,compliance_checks,929,192.168.59.68,SID844243,2023-02-08 19:01:36
4723,11,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,compliance_alerts,99,192.168.225.76,SID217803,2024-03-16 21:19:28
4724,4,COMPLIANCE_OFFICER,CREATE_INVESTMENT,compliance_checks,2782,192.168.171.83,SID311973,2024-05-18 01:50:27
4725,66,SUPER_ADMIN,TRANSACTION_CREATED,compliance_alerts,3056,192.168.95.140,SID129533,2024-11-07 21:05:12
4726,18,ANALYST,KYC_APPROVED,sip_schedules,518,192.168.49.100,SID359338,2024-08-12 11:19:59
4727,198,FUND_MANAGER,PASSWORD_CHANGED,investments,9072,192.168.58.115,SID297057,2024-04-04 19:02:22
4728,157,ANALYST,PROFILE_UPDATED,funds,431,192.168.83.206,SID713461,2024-09-20 06:13:48
4729,112,SUPER_ADMIN,CREATE_INVESTMENT,users,6272,192.168.145.99,SID391269,2024-03-09 20:42:22
4730,97,FUND_MANAGER,TRANSACTION_CREATED,compliance_checks,6266,192.168.86.85,SID150056,2025-01-08 13:53:30
