notification_id,user_id,channel,title,message,read_status,sent_at
4396,3780,EMAIL,Transaction Alert,Your portfolio value has been updated.,True,2025-01-05 21:48:00
4397,7972,EMAIL,KYC Update,Your portfolio value has been updated.,True,2024-08-01 23:45:00
4398,9768,IN_APP,NAV Update,Your SIP installment has been processed successfully.,True,2023-12-11 21:07:00
4399,6124,EMAIL,KYC Update,A new transaction has been recorded.,True,2024-07-19 02:47:00
4400,177,IN_APP,Portfolio Update,Please complete your pending KYC verification.,True,2024-08-16 12:29:00
4401,9804,SMS,NAV Update,A new transaction has been recorded.,True,2023-12-07 07:04:00
4402,6579,EMAIL,KYC Update,Please complete your pending KYC verification.,True,2025-03-10 10:10:00
4403,411,IN_APP,Portfolio Update,Your portfolio value has been updated.,True,2024-03-09 18:47:00
4404,3261,PUSH,Compliance Notification,Please complete your pending KYC verification.,False,2023-05-25 19:14:00
4405,1355,EMAIL,Transaction Alert,Your portfolio value has been updated.,False,2023-07-16 21:53:00
4406,1384,IN_APP,Portfolio Update,Your portfolio value has been updated.,False,2023-09-03 10:54:00
4407,5656,EMAIL,SIP Installment Successful,Please complete your pending KYC verification.,True,2024-01-22 18:13:00
4408,1449,SMS,Compliance Notification,Please complete your pending KYC verification.,True,2023-11-08 01:58:00
4409,6024,IN_APP,Compliance Notification,Compliance review requires your attention.,True,2023-03-30 18:21:00
4410,9878,IN_APP,SIP Installment Successful,A new transaction has been recorded.,False,2023-08-14 10:51:00
4411,440,SMS,SIP Installment Successful,Your portfolio value has been updated.,False,2023-03-25 15:44:00
4412,934,PUSH,SIP Installment Successful,Please complete your pending KYC verification.,False,2024-05-27 14:58:00
4413,5407,EMAIL,Transaction Alert,Your portfolio value has been updated.,True,2024-12-16 12:00:00
4414,9098,PUSH,KYC Update,Please complete your pending KYC verification.,False,2025-02-18 20:40:00
4415,1890,IN_APP,Transaction Alert,A new transaction has been recorded.,False,2024-01-30 17:16:00
4416,994,EMAIL,Transaction Alert,Your portfolio value has been updated.,True,2025-06-05 21:27:00
4417,9620,IN_APP,NAV Update,Today's NAV has been updated.,True,2023-11-14 10:41:00
4418,7741,SMS,SIP Installment Successful,Please complete your pending KYC verification.,True,2025-05-12 02:40:00
4419,6885,IN_APP,Portfolio Update,A new transaction has been recorded.,False,2023-07-01 08:37:00
4420,6,PUSH,Compliance Notification,Your portfolio value has been updated.,True,2025-06-08 10:07:00
4421,7190,SMS,SIP Installment Successful,Compliance review requires your attention.,True,2024-08-23 09:44:00
4422,5586,PUSH,KYC Update,A new transaction has been recorded.,True,2023-12-19 12:01:00
4423,9563,PUSH,Compliance Notification,Today's NAV has been updated.,False,2024-04-10 19:49:00
4424,1923,EMAIL,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2025-04-02 15:26:00
4425,5025,IN_APP,Portfolio Update,Your portfolio value has been updated.,False,2024-08-12 15:25:00
4426,2456,IN_APP,KYC Update,Please complete your pending KYC verification.,False,2024-03-04 10:29:00
4427,4851,PUSH,Portfolio Update,Today's NAV has been updated.,True,2024-11-30 18:13:00
4428,171,PUSH,NAV Update,A new transaction has been recorded.,False,2025-02-15 06:37:00
4429,7109,IN_APP,NAV Update,Compliance review requires your attention.,True,2025-01-29 13:00:00
4430,6681,EMAIL,KYC Update,Compliance review requires your attention.,True,2025-06-05 20:45:00
4431,554,IN_APP,Transaction Alert,A new transaction has been recorded.,False,2024-02-24 17:30:00
4432,670,SMS,Compliance Notification,Compliance review requires your attention.,False,2024-09-02 11:29:00
4433,8143,IN_APP,Compliance Notification,Please complete your pending KYC verification.,False,2023-05-28 12:14:00
4434,1400,EMAIL,Transaction Alert,Please complete your pending KYC verification.,False,2023-03-13 21:50:00
4435,9783,IN_APP,KYC Update,Please complete your pending KYC verification.,True,2023-05-07 04:35:00
4436,2752,PUSH,KYC Update,Please complete your pending KYC verification.,True,2024-02-21 17:57:00
4437,3963,EMAIL,KYC Update,Please complete your pending KYC verification.,True,2023-07-17 21:49:00
4438,370,IN_APP,NAV Update,Your SIP installment has been processed successfully.,False,2023-09-16 08:24:00
4439,3713,EMAIL,Transaction Alert,Compliance review requires your attention.,False,2024-08-02 08:45:00
4440,5588,IN_APP,Compliance Notification,A new transaction has been recorded.,False,2024-11-01 04:12:00
4441,5006,EMAIL,KYC Update,Compliance review requires your attention.,False,2025-03-08 04:38:00
4442,796,EMAIL,Transaction Alert,Your portfolio value has been updated.,False,2023-09-06 15:45:00
4443,4707,IN_APP,Portfolio Update,Please complete your pending KYC verification.,True,2024-06-27 17:21:00
4444,8525,EMAIL,Portfolio Update,Please complete your pending KYC verification.,False,2023-04-30 18:40:00
4445,2346,EMAIL,Portfolio Update,Please complete your pending KYC verification.,False,2023-12-25 09:57:00
4446,5983,PUSH,SIP Installment Successful,A new transaction has been recorded.,False,2024-02-25 09:08:00
4447,7318,IN_APP,SIP Installment Successful,Today's NAV has been updated.,True,2024-07-17 16:40:00
4448,9669,SMS,KYC Update,Your SIP installment has been processed successfully.,True,2023-02-13 07:46:00
4449,1525,PUSH,Compliance Notification,A new transaction has been recorded.,False,2023-03-18 15:02:00
4450,9449,SMS,Compliance Notification,A new transaction has been recorded.,False,2023-08-02 18:49:00
4451,3326,EMAIL,Portfolio Update,Please complete your pending KYC verification.,False,2023-06-13 16:31:00
4452,6697,SMS,Compliance Notification,Your SIP installment has been processed successfully.,False,2024-08-04 11:51:00
4453,5075,PUSH,SIP Installment Successful,A new transaction has been recorded.,True,2024-11-13 18:25:00
4454,2995,EMAIL,Transaction Alert,Your SIP installment has been processed successfully.,True,2023-08-29 06:48:00
4455,678,SMS,Compliance Notification,A new transaction has been recorded.,False,2023-11-28 02:44:00
4456,2459,EMAIL,KYC Update,Today's NAV has been updated.,True,2023-12-13 21:05:00
4457,60,EMAIL,NAV Update,A new transaction has been recorded.,False,2025-01-18 22:41:00
4458,1095,IN_APP,Portfolio Update,Compliance review requires your attention.,False,2023-11-01 11:17:00
4459,1117,EMAIL,Portfolio Update,A new transaction has been recorded.,False,2024-09-26 04:42:00
4460,294,EMAIL,Portfolio Update,Please complete your pending KYC verification.,False,2023-05-15 14:20:00
4461,7329,PUSH,Portfolio Update,Please complete your pending KYC verification.,True,2024-11-28 21:36:00
4462,908,IN_APP,Compliance Notification,Your portfolio value has been updated.,False,2023-08-24 23:25:00
4463,3091,SMS,SIP Installment Successful,Compliance review requires your attention.,False,2025-01-22 17:59:00
4464,3898,SMS,Transaction Alert,Compliance review requires your attention.,True,2024-06-03 15:09:00
4465,1441,PUSH,Portfolio Update,A new transaction has been recorded.,True,2024-03-12 01:50:00
4466,7954,EMAIL,Portfolio Update,Today's NAV has been updated.,False,2023-08-23 04:25:00
4467,7542,EMAIL,SIP Installment Successful,Your portfolio value has been updated.,True,2024-05-27 22:06:00
4468,7083,IN_APP,Compliance Notification,A new transaction has been recorded.,True,2025-01-09 03:36:00
4469,5741,EMAIL,Compliance Notification,Please complete your pending KYC verification.,True,2023-01-29 19:08:00
4470,9007,PUSH,KYC Update,Please complete your pending KYC verification.,True,2023-05-03 17:09:00
4471,7373,EMAIL,Portfolio Update,Compliance review requires your attention.,True,2024-12-22 04:36:00
4472,5579,SMS,Compliance Notification,Your SIP installment has been processed successfully.,False,2025-02-11 15:37:00
4473,6095,PUSH,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2024-07-02 20:58:00
4474,9902,IN_APP,SIP Installment Successful,Your portfolio value has been updated.,True,2025-05-12 06:51:00
4475,7529,PUSH,NAV Update,Your SIP installment has been processed successfully.,False,2023-01-20 14:21:00
4476,7664,SMS,Compliance Notification,A new transaction has been recorded.,True,2023-07-07 09:35:00
4477,9852,EMAIL,Compliance Notification,Compliance review requires your attention.,True,2024-01-30 04:22:00
4478,4922,IN_APP,NAV Update,A new transaction has been recorded.,True,2024-12-10 02:11:00
4479,7555,IN_APP,KYC Update,Your portfolio value has been updated.,False,2025-02-16 20:27:00
4480,3237,PUSH,Portfolio Update,Compliance review requires your attention.,False,2023-07-15 20:19:00
4481,9890,IN_APP,Portfolio Update,A new transaction has been recorded.,True,2024-06-15 15:10:00
4482,5037,SMS,Compliance Notification,Today's NAV has been updated.,True,2023-12-12 12:48:00
4483,9362,EMAIL,KYC Update,Your portfolio value has been updated.,True,2025-05-04 05:39:00
4484,4801,IN_APP,Compliance Notification,A new transaction has been recorded.,True,2024-10-18 09:08:00
4485,817,PUSH,SIP Installment Successful,Compliance review requires your attention.,True,2024-10-03 00:46:00
4486,7913,SMS,Transaction Alert,A new transaction has been recorded.,True,2024-03-05 22:22:00
4487,6258,SMS,KYC Update,Your portfolio value has been updated.,False,2023-10-22 05:25:00
4488,542,SMS,Transaction Alert,Compliance review requires your attention.,True,2024-08-31 04:59:00
4489,1385,PUSH,NAV Update,Your SIP installment has been processed successfully.,True,2023-02-24 19:48:00
4490,7648,SMS,SIP Installment Successful,Today's NAV has been updated.,True,2024-11-26 10:09:00
4491,2987,IN_APP,Portfolio Update,Your SIP installment has been processed successfully.,False,2025-02-09 14:11:00
4492,9365,EMAIL,SIP Installment Successful,Today's NAV has been updated.,True,2024-05-18 10:26:00
4493,3650,SMS,Portfolio Update,Compliance review requires your attention.,False,2024-06-18 08:08:00
4494,2588,SMS,NAV Update,Your portfolio value has been updated.,False,2024-04-04 09:10:00
4495,7886,IN_APP,SIP Installment Successful,Your portfolio value has been updated.,True,2024-12-01 13:58:00
4496,2766,SMS,Transaction Alert,Please complete your pending KYC verification.,False,2025-06-02 19:01:00
4497,3872,IN_APP,Portfolio Update,Your SIP installment has been processed successfully.,True,2024-04-21 23:49:00
4498,9915,EMAIL,Compliance Notification,Your SIP installment has been processed successfully.,True,2025-01-06 06:09:00
4499,7427,IN_APP,SIP Installment Successful,Today's NAV has been updated.,False,2024-03-18 09:53:00
4500,8246,IN_APP,KYC Update,Today's NAV has been updated.,False,2023-11-05 04:28:00
4501,861,PUSH,KYC Update,Today's NAV has been updated.,True,2023-11-22 08:42:00
4502,8073,SMS,NAV Update,Today's NAV has been updated.,True,2023-05-08 12:39:00
4503,5959,PUSH,Compliance Notification,Please complete your pending KYC verification.,True,2025-01-22 13:28:00
4504,9414,IN_APP,Compliance Notification,Your SIP installment has been processed successfully.,False,2023-11-10 07:43:00
4505,9666,SMS,NAV Update,Your portfolio value has been updated.,True,2023-11-24 06:47:00
4506,3645,PUSH,Transaction Alert,Please complete your pending KYC verification.,True,2024-06-09 15:35:00
4507,3627,SMS,SIP Installment Successful,A new transaction has been recorded.,True,2025-04-27 16:06:00
4508,3412,EMAIL,KYC Update,Please complete your pending KYC verification.,False,2023-10-11 10:15:00
4509,2929,SMS,Portfolio Update,A new transaction has been recorded.,False,2023-11-14 03:54:00
4510,8827,PUSH,KYC Update,Today's NAV has been updated.,False,2023-01-23 20:36:00
4511,3771,PUSH,SIP Installment Successful,Your portfolio value has been updated.,True,2023-06-11 01:15:00
4512,4073,SMS,Portfolio Update,Your SIP installment has been processed successfully.,True,2024-02-14 01:08:00
4513,5991,PUSH,Portfolio Update,Compliance review requires your attention.,False,2024-05-14 22:05:00
4514,858,PUSH,KYC Update,Please complete your pending KYC verification.,False,2023-02-25 18:17:00
4515,1167,EMAIL,Compliance Notification,Compliance review requires your attention.,True,2023-12-16 12:19:00
4516,1436,SMS,Portfolio Update,Please complete your pending KYC verification.,True,2024-01-16 11:54:00
4517,9608,EMAIL,KYC Update,Today's NAV has been updated.,False,2024-05-12 16:04:00
4518,3658,PUSH,Compliance Notification,Your portfolio value has been updated.,True,2023-01-22 11:45:00
4519,7708,EMAIL,Portfolio Update,Today's NAV has been updated.,False,2024-09-23 22:55:00
4520,8130,EMAIL,Transaction Alert,A new transaction has been recorded.,True,2025-05-28 10:22:00
4521,2154,PUSH,Transaction Alert,Please complete your pending KYC verification.,True,2023-06-27 16:40:00
4522,6726,SMS,SIP Installment Successful,Today's NAV has been updated.,False,2025-05-10 13:07:00
4523,5177,SMS,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2025-01-03 13:15:00
4524,681,PUSH,KYC Update,Your SIP installment has been processed successfully.,False,2024-03-22 02:20:00
4525,6315,PUSH,NAV Update,Today's NAV has been updated.,False,2024-09-13 17:42:00
4526,1268,PUSH,KYC Update,Today's NAV has been updated.,True,2024-09-01 14:29:00
4527,8277,EMAIL,NAV Update,Compliance review requires your attention.,True,2024-12-10 13:01:00
4528,4662,IN_APP,NAV Update,Your SIP installment has been processed successfully.,True,2023-04-22 01:05:00
4529,2438,IN_APP,Compliance Notification,Compliance review requires your attention.,True,2025-01-20 06:38:00
4530,627,PUSH,Transaction Alert,Today's NAV has been updated.,True,2024-07-04 19:13:00
4531,8569,EMAIL,Transaction Alert,Compliance review requires your attention.,False,2024-01-31 07:35:00
4532,5773,EMAIL,Compliance Notification,Today's NAV has been updated.,False,2024-12-25 17:46:00
4533,5743,EMAIL,NAV Update,Compliance review requires your attention.,False,2024-03-06 19:02:00
4534,9123,SMS,Transaction Alert,A new transaction has been recorded.,True,2023-12-09 12:48:00
4535,7851,SMS,NAV Update,A new transaction has been recorded.,True,2024-06-20 01:00:00
4536,9077,EMAIL,NAV Update,Today's NAV has been updated.,False,2025-04-23 00:46:00
4537,3165,IN_APP,KYC Update,Your portfolio value has been updated.,False,2024-04-03 04:40:00
4538,8451,SMS,NAV Update,Today's NAV has been updated.,True,2023-10-17 00:29:00
4539,6560,IN_APP,Compliance Notification,Compliance review requires your attention.,False,2024-06-30 07:03:00
4540,5680,PUSH,Compliance Notification,Compliance review requires your attention.,True,2023-04-16 20:16:00
4541,1302,PUSH,Transaction Alert,A new transaction has been recorded.,False,2024-02-26 14:57:00
4542,6209,IN_APP,Transaction Alert,Your portfolio value has been updated.,True,2024-07-31 01:27:00
4543,8052,EMAIL,SIP Installment Successful,A new transaction has been recorded.,False,2025-06-08 17:21:00
4544,5753,PUSH,Transaction Alert,Please complete your pending KYC verification.,False,2023-12-29 13:02:00
4545,800,IN_APP,KYC Update,Compliance review requires your attention.,True,2023-09-12 02:32:00
