transaction_id,investment_id,user_id,fund_id,transaction_type,amount,units,nav,stamp_duty,exit_load,settlement_date,status,created_at
6395,6395,6864,151,SIP,2000,14.8126,135.02,0.1,0.0,2023-09-17,SETTLED,2023-09-17 12:34:00
6396,6396,9953,55,SIP,50000,1578.7812,31.67,2.5,0.0,2022-03-04,FAILED,2022-03-04 10:42:00
6397,6397,7305,96,REDEMPTION,50000,211.345,236.58,2.5,500.0,2023-12-17,SETTLED,2023-12-17 11:19:00
6398,6398,8393,24,SIP,5000,18.8793,264.84,0.25,0.0,2022-09-06,SETTLED,2022-09-06 09:25:00
6399,6399,909,176,SIP,1500,6.1075,245.6,0.07,0.0,2023-08-12,SETTLED,2023-08-12 09:52:00
6400,6400,7011,1,PURCHASE,500,3.3234,150.45,0.03,0.0,2024-07-09,SUCCESS,2024-07-09 12:32:00
6401,6401,5274,58,SWP,10000,245.6399,40.71,0.5,100.0,2025-12-05,FAILED,2025-12-05 13:27:00
6402,6402,76,29,SIP,2000,7.169,278.98,0.1,0.0,2024-12-31,PENDING,2024-12-31 14:46:00
6403,6403,1229,115,PURCHASE,25000,235.4049,106.2,1.25,0.0,2025-03-05,SUCCESS,2025-03-05 10:35:00
6404,6404,6058,89,SIP,500,3.018,165.67,0.03,0.0,2022-11-02,FAILED,2022-11-02 14:32:00
6405,6405,6129,182,PURCHASE,1000,5.1467,194.3,0.05,0.0,2024-04-20,SETTLED,2024-04-20 17:21:00
6406,6406,6036,65,SWP,5000,36.9113,135.46,0.25,50.0,2022-07-14,PENDING,2022-07-14 12:57:00
6407,6407,93,102,PURCHASE,10000,151.676,65.93,0.5,0.0,2022-01-14,SUCCESS,2022-01-14 13:22:00
6408,6408,6356,193,SIP,1000,4.1244,242.46,0.05,0.0,2024-09-10,PENDING,2024-09-10 16:09:00
6409,6409,7138,49,REDEMPTION,3000,11.114,269.93,0.15,30.0,2023-06-21,FAILED,2023-06-21 11:01:00
6410,6410,2524,14,STP,500,5.848,85.5,0.03,5.0,2025-08-01,SUCCESS,2025-08-01 18:06:00
6411,6411,2089,168,REDEMPTION,2000,11.7883,169.66,0.1,20.0,2025-12-05,SETTLED,2025-12-05 13:44:00
6412,6412,2060,143,SIP,10000,39.8581,250.89,0.5,0.0,2023-01-31,SUCCESS,2023-01-31 10:34:00
6413,6413,7392,217,SIP,10000,235.6268,42.44,0.5,0.0,2025-08-07,SUCCESS,2025-08-07 09:40:00
6414,6414,8450,190,SIP,2000,35.3544,56.57,0.1,0.0,2022-05-26,FAILED,2022-05-26 14:24:00
6415,6415,9970,86,SIP,2000,43.7445,45.72,0.1,0.0,2023-02-12,PENDING,2023-02-12 11:13:00
6416,6416,5596,87,PURCHASE,50000,810.5041,61.69,2.5,0.0,2024-07-04,SUCCESS,2024-07-04 16:07:00
6417,6417,3420,155,STP,3000,15.0997,198.68,0.15,30.0,2023-08-30,PENDING,2023-08-30 12:56:00
6418,6418,3782,112,SIP,50000,168.1464,297.36,2.5,0.0,2025-08-09,SETTLED,2025-08-09 14:26:00
6419,6419,5866,190,SWP,3000,46.4396,64.6,0.15,30.0,2025-02-25,SUCCESS,2025-02-25 15:28:00
6420,6420,6579,96,SIP,500,2.0869,239.59,0.03,0.0,2024-05-01,FAILED,2024-05-01 18:43:00
6421,6421,1375,172,SIP,25000,145.4672,171.86,1.25,0.0,2024-10-05,SUCCESS,2024-10-05 18:13:00
6422,6422,1281,157,STP,50000,503.5247,99.3,2.5,500.0,2022-11-10,FAILED,2022-11-10 10:34:00
6423,6423,3804,123,SWP,10000,64.9815,153.89,0.5,100.0,2022-12-25,SETTLED,2022-12-25 14:29:00
6424,6424,7196,160,SIP,500,1.9263,259.56,0.03,0.0,2024-05-23,FAILED,2024-05-23 10:49:00
6425,6425,5558,69,SIP,25000,209.9782,119.06,1.25,0.0,2025-05-06,PENDING,2025-05-06 11:03:00
6426,6426,9550,210,PURCHASE,50000,252.7934,197.79,2.5,0.0,2024-07-11,SETTLED,2024-07-11 11:58:00
6427,6427,8976,230,SIP,50000,516.6357,96.78,2.5,0.0,2023-12-22,FAILED,2023-12-22 18:32:00
6428,6428,1983,101,SIP,5000,19.5794,255.37,0.25,0.0,2023-08-28,SUCCESS,2023-08-28 11:09:00
6429,6429,5058,224,REDEMPTION,50000,190.2732,262.78,2.5,500.0,2025-05-12,SETTLED,2025-05-12 13:46:00
6430,6430,6820,55,SIP,5000,38.6638,129.32,0.25,0.0,2022-12-12,SETTLED,2022-12-12 12:22:00
6431,6431,1571,119,PURCHASE,2000,25.3678,78.84,0.1,0.0,2023-08-30,SETTLED,2023-08-30 13:56:00
6432,6432,871,84,PURCHASE,10000,235.5713,42.45,0.5,0.0,2023-03-10,SUCCESS,2023-03-10 12:53:00
6433,6433,3350,239,SIP,5000,35.6481,140.26,0.25,0.0,2025-09-07,SUCCESS,2025-09-07 10:43:00
6434,6434,4863,192,SIP,10000,557.1031,17.95,0.5,0.0,2025-09-27,PENDING,2025-09-27 11:36:00
6435,6435,4897,105,SWP,1000,11.4784,87.12,0.05,10.0,2025-12-01,PENDING,2025-12-01 15:42:00
6436,6436,4745,124,SWP,2000,7.8484,254.83,0.1,20.0,2025-09-03,SUCCESS,2025-09-03 13:19:00
6437,6437,3083,127,SIP,50000,874.2787,57.19,2.5,0.0,2024-10-08,FAILED,2024-10-08 17:33:00
6438,6438,8044,150,SIP,3000,13.3905,224.04,0.15,0.0,2023-10-02,FAILED,2023-10-02 12:38:00
6439,6439,7134,178,SIP,3000,34.8189,86.16,0.15,0.0,2022-06-04,PENDING,2022-06-04 16:50:00
6440,6440,9525,33,SIP,2000,66.0939,30.26,0.1,0.0,2025-11-22,SETTLED,2025-11-22 09:23:00
6441,6441,1850,72,SIP,1000,4.368,228.94,0.05,0.0,2024-02-02,SUCCESS,2024-02-02 17:56:00
6442,6442,215,65,SIP,10000,37.9018,263.84,0.5,0.0,2023-02-17,PENDING,2023-02-17 10:05:00
6443,6443,3755,150,SWP,25000,179.7656,139.07,1.25,250.0,2022-04-22,PENDING,2022-04-22 09:51:00
6444,6444,1054,123,SIP,3000,96.2773,31.16,0.15,0.0,2025-08-27,SUCCESS,2025-08-27 12:16:00
6445,6445,2328,120,SIP,500,2.042,244.86,0.03,0.0,2022-04-10,SUCCESS,2022-04-10 10:40:00
6446,6446,9247,28,PURCHASE,500,7.826,63.89,0.03,0.0,2024-12-03,SETTLED,2024-12-03 11:57:00
6447,6447,2296,19,SIP,1000,11.1012,90.08,0.05,0.0,2025-06-21,PENDING,2025-06-21 10:19:00
6448,6448,2833,118,REDEMPTION,1000,3.3651,297.17,0.05,10.0,2024-11-02,PENDING,2024-11-02 09:54:00
6449,6449,3020,240,STP,50000,227.3347,219.94,2.5,500.0,2025-12-17,SUCCESS,2025-12-17 12:47:00
6450,6450,9132,229,SIP,1000,18.5563,53.89,0.05,0.0,2025-11-17,FAILED,2025-11-17 09:50:00
6451,6451,581,18,SIP,2000,18.6759,107.09,0.1,0.0,2022-08-14,FAILED,2022-08-14 17:59:00
6452,6452,1249,210,PURCHASE,50000,421.6207,118.59,2.5,0.0,2024-12-27,PENDING,2024-12-27 14:42:00
6453,6453,1302,19,SIP,50000,397.5827,125.76,2.5,0.0,2025-02-23,SETTLED,2025-02-23 18:42:00
6454,6454,5058,58,SIP,1000,3.9965,250.22,0.05,0.0,2025-06-04,SUCCESS,2025-06-04 12:21:00
6455,6455,852,208,SIP,3000,24.3942,122.98,0.15,0.0,2024-11-30,SETTLED,2024-11-30 15:50:00
6456,6456,6260,218,PURCHASE,3000,11.1624,268.76,0.15,0.0,2022-08-19,SETTLED,2022-08-19 16:58:00
6457,6457,6593,83,SIP,5000,17.8737,279.74,0.25,0.0,2023-05-28,FAILED,2023-05-28 13:22:00
6458,6458,5521,106,SIP,500,7.4063,67.51,0.03,0.0,2023-07-02,PENDING,2023-07-02 15:36:00
6459,6459,4400,141,SIP,3000,10.2976,291.33,0.15,0.0,2023-02-19,FAILED,2023-02-19 18:47:00
6460,6460,7870,247,SIP,50000,1284.6865,38.92,2.5,0.0,2022-08-23,SETTLED,2022-08-23 18:31:00
6461,6461,234,197,SIP,1500,15.2921,98.09,0.07,0.0,2025-10-21,FAILED,2025-10-21 14:33:00
6462,6462,5367,100,SIP,1000,11.1582,89.62,0.05,0.0,2024-01-20,FAILED,2024-01-20 09:28:00
6463,6463,567,189,SIP,5000,393.7008,12.7,0.25,0.0,2024-03-08,SUCCESS,2024-03-08 11:59:00
6464,6464,2547,122,SIP,500,2.1343,234.27,0.03,0.0,2024-04-16,SUCCESS,2024-04-16 15:36:00
6465,6465,6122,225,SIP,2000,24.5369,81.51,0.1,0.0,2025-11-12,SUCCESS,2025-11-12 18:29:00
6466,6466,1937,131,SIP,5000,42.6767,117.16,0.25,0.0,2023-05-30,SUCCESS,2023-05-30 14:26:00
6467,6467,3354,8,SWP,25000,91.088,274.46,1.25,250.0,2022-01-20,SETTLED,2022-01-20 09:07:00
6468,6468,7886,175,PURCHASE,50000,180.0245,277.74,2.5,0.0,2023-11-30,SETTLED,2023-11-30 09:19:00
6469,6469,1398,140,SIP,1000,3.9521,253.03,0.05,0.0,2022-02-17,SUCCESS,2022-02-17 17:27:00
6470,6470,6318,60,SIP,25000,131.0479,190.77,1.25,0.0,2023-07-01,PENDING,2023-07-01 17:57:00
6471,6471,6414,36,SIP,10000,245.8815,40.67,0.5,0.0,2022-05-27,FAILED,2022-05-27 11:19:00
6472,6472,6425,124,SIP,5000,39.3298,127.13,0.25,0.0,2024-09-16,SUCCESS,2024-09-16 15:23:00
6473,6473,7126,107,SIP,2000,15.685,127.51,0.1,0.0,2025-05-15,PENDING,2025-05-15 18:13:00
6474,6474,5945,86,SIP,3000,97.9112,30.64,0.15,0.0,2025-08-03,PENDING,2025-08-03 13:07:00
6475,6475,9551,153,SIP,5000,17.0981,292.43,0.25,0.0,2025-05-09,SUCCESS,2025-05-09 09:12:00
6476,6476,6741,217,PURCHASE,1000,8.3857,119.25,0.05,0.0,2024-03-05,FAILED,2024-03-05 10:21:00
6477,6477,1050,48,SIP,1500,8.1753,183.48,0.07,0.0,2024-07-10,FAILED,2024-07-10 13:06:00
6478,6478,1651,229,SWP,50000,244.4868,204.51,2.5,500.0,2025-07-21,PENDING,2025-07-21 12:01:00
6479,6479,2310,224,SIP,25000,165.9255,150.67,1.25,0.0,2022-04-29,PENDING,2022-04-29 14:49:00
6480,6480,3146,200,SIP,1500,12.6968,118.14,0.07,0.0,2025-06-19,PENDING,2025-06-19 11:58:00
6481,6481,7870,66,SIP,50000,422.1547,118.44,2.5,0.0,2024-01-02,SETTLED,2024-01-02 18:03:00
6482,6482,5166,108,PURCHASE,1500,30.5935,49.03,0.07,0.0,2025-07-24,SUCCESS,2025-07-24 13:53:00
6483,6483,2880,75,SIP,10000,46.5289,214.92,0.5,0.0,2024-11-23,PENDING,2024-11-23 17:56:00
6484,6484,1685,91,STP,10000,40.7581,245.35,0.5,100.0,2023-11-21,PENDING,2023-11-21 12:48:00
6485,6485,2722,225,SWP,10000,242.6007,41.22,0.5,100.0,2023-10-16,SETTLED,2023-10-16 15:27:00
6486,6486,8732,2,SIP,3000,34.6821,86.5,0.15,0.0,2022-09-13,SETTLED,2022-09-13 16:26:00
6487,6487,571,5,PURCHASE,3000,67.7507,44.28,0.15,0.0,2023-08-02,PENDING,2023-08-02 13:29:00
6488,6488,9857,190,SIP,1500,22.786,65.83,0.07,0.0,2023-11-24,SUCCESS,2023-11-24 09:13:00
6489,6489,2497,163,PURCHASE,3000,21.245,141.21,0.15,0.0,2024-06-04,PENDING,2024-06-04 16:08:00
6490,6490,2927,101,PURCHASE,5000,51.5464,97.0,0.25,0.0,2022-09-07,SUCCESS,2022-09-07 12:11:00
6491,6491,6833,119,SIP,50000,174.119,287.16,2.5,0.0,2023-05-04,PENDING,2023-05-04 13:18:00
6492,6492,724,218,SIP,500,2.2874,218.59,0.03,0.0,2025-03-03,SUCCESS,2025-03-03 10:25:00
6493,6493,3357,222,PURCHASE,5000,114.1813,43.79,0.25,0.0,2025-09-22,FAILED,2025-09-22 11:52:00
6494,6494,4456,30,REDEMPTION,3000,11.6941,256.54,0.15,30.0,2024-06-06,FAILED,2024-06-06 15:30:00
6495,6495,4807,189,REDEMPTION,10000,82.8432,120.71,0.5,100.0,2023-08-29,FAILED,2023-08-29 13:07:00
6496,6496,8489,192,SIP,3000,17.585,170.6,0.15,0.0,2022-06-04,SETTLED,2022-06-04 10:27:00
6497,6497,7990,203,REDEMPTION,500,3.5727,139.95,0.03,5.0,2022-10-30,SETTLED,2022-10-30 17:15:00
6498,6498,1897,43,SIP,10000,37.6067,265.91,0.5,0.0,2024-08-12,SETTLED,2024-08-12 14:35:00
6499,6499,1300,49,SIP,2000,13.4871,148.29,0.1,0.0,2025-10-15,FAILED,2025-10-15 15:10:00
6500,6500,9312,28,SIP,1000,6.1554,162.46,0.05,0.0,2024-01-26,SETTLED,2024-01-26 11:47:00
6501,6501,5431,242,SWP,50000,389.3778,128.41,2.5,500.0,2022-06-08,FAILED,2022-06-08 09:48:00
6502,6502,6043,210,SIP,5000,24.3795,205.09,0.25,0.0,2023-01-29,PENDING,2023-01-29 14:55:00
6503,6503,3114,41,PURCHASE,1000,12.0817,82.77,0.05,0.0,2025-01-27,FAILED,2025-01-27 12:26:00
6504,6504,7962,63,SIP,50000,239.7852,208.52,2.5,0.0,2022-03-16,SUCCESS,2022-03-16 18:18:00
6505,6505,8629,230,STP,3000,15.086,198.86,0.15,30.0,2024-06-07,SETTLED,2024-06-07 09:19:00
6506,6506,7812,97,SIP,500,3.8847,128.71,0.03,0.0,2023-03-15,FAILED,2023-03-15 13:59:00
6507,6507,2007,177,SIP,500,2.0949,238.67,0.03,0.0,2024-10-06,PENDING,2024-10-06 16:01:00
6508,6508,9905,123,PURCHASE,1500,5.0618,296.34,0.07,0.0,2023-02-10,SETTLED,2023-02-10 10:55:00
6509,6509,3430,192,SIP,5000,23.6451,211.46,0.25,0.0,2023-05-15,SUCCESS,2023-05-15 12:11:00
6510,6510,9784,239,SIP,1500,9.5816,156.55,0.07,0.0,2024-09-02,SUCCESS,2024-09-02 14:33:00
6511,6511,6518,30,SIP,500,3.5712,140.01,0.03,0.0,2023-09-03,SETTLED,2023-09-03 15:32:00
6512,6512,7319,100,SIP,25000,404.9895,61.73,1.25,0.0,2023-12-30,SETTLED,2023-12-30 18:09:00
6513,6513,2148,65,SIP,5000,148.5001,33.67,0.25,0.0,2023-10-15,SETTLED,2023-10-15 14:11:00
6514,6514,9735,114,PURCHASE,1000,5.2754,189.56,0.05,0.0,2022-01-02,PENDING,2022-01-02 14:43:00
6515,6515,8694,58,SIP,1500,13.83,108.46,0.07,0.0,2022-10-31,SUCCESS,2022-10-31 09:30:00
6516,6516,9652,146,SIP,5000,33.3,150.15,0.25,0.0,2024-07-29,SUCCESS,2024-07-29 09:06:00
6517,6517,1371,241,SIP,2000,8.0463,248.56,0.1,0.0,2024-10-07,SUCCESS,2024-10-07 17:58:00
6518,6518,9129,206,PURCHASE,10000,54.7016,182.81,0.5,0.0,2022-04-09,PENDING,2022-04-09 18:02:00
6519,6519,324,130,SIP,50000,389.2868,128.44,2.5,0.0,2025-01-01,SETTLED,2025-01-01 11:04:00
6520,6520,4795,62,SIP,50000,2151.463,23.24,2.5,0.0,2023-08-15,SUCCESS,2023-08-15 14:57:00
6521,6521,4619,77,SIP,1500,5.6525,265.37,0.07,0.0,2022-03-02,SETTLED,2022-03-02 09:48:00
6522,6522,8912,44,PURCHASE,1000,6.3359,157.83,0.05,0.0,2025-04-10,FAILED,2025-04-10 17:13:00
6523,6523,2112,133,SIP,50000,178.2976,280.43,2.5,0.0,2023-09-26,SUCCESS,2023-09-26 11:02:00
6524,6524,859,69,SIP,1000,7.5832,131.87,0.05,0.0,2024-10-05,PENDING,2024-10-05 17:00:00
6525,6525,3935,183,SIP,25000,84.7371,295.03,1.25,0.0,2024-10-13,PENDING,2024-10-13 13:25:00
6526,6526,307,22,SIP,500,1.9339,258.55,0.03,0.0,2024-01-08,PENDING,2024-01-08 13:52:00
6527,6527,2413,159,SIP,25000,104.4714,239.3,1.25,0.0,2024-02-04,SUCCESS,2024-02-04 18:35:00
6528,6528,4362,62,SIP,25000,106.8787,233.91,1.25,0.0,2025-05-30,SUCCESS,2025-05-30 10:20:00
6529,6529,1376,226,SIP,3000,39.7035,75.56,0.15,0.0,2023-08-09,SETTLED,2023-08-09 16:10:00
6530,6530,9360,167,REDEMPTION,2000,13.836,144.55,0.1,20.0,2025-02-08,SUCCESS,2025-02-08 13:37:00
6531,6531,2459,163,SIP,50000,1127.3957,44.35,2.5,0.0,2025-05-29,SUCCESS,2025-05-29 12:35:00
6532,6532,8335,217,SIP,1500,5.2024,288.33,0.07,0.0,2022-09-20,SETTLED,2022-09-20 15:06:00
6533,6533,2606,66,PURCHASE,500,2.8501,175.43,0.03,0.0,2024-01-20,PENDING,2024-01-20 10:28:00
6534,6534,8263,176,PURCHASE,5000,26.3936,189.44,0.25,0.0,2023-06-07,SETTLED,2023-06-07 12:28:00
6535,6535,5543,176,SIP,2000,12.377,161.59,0.1,0.0,2024-11-10,SUCCESS,2024-11-10 14:57:00
6536,6536,4309,54,SIP,3000,17.6699,169.78,0.15,0.0,2024-02-08,SUCCESS,2024-02-08 17:20:00
6537,6537,6979,105,SIP,50000,205.2882,243.56,2.5,0.0,2025-02-28,SUCCESS,2025-02-28 11:27:00
6538,6538,9148,36,SIP,10000,49.7859,200.86,0.5,0.0,2024-07-12,FAILED,2024-07-12 15:23:00
6539,6539,560,160,SIP,3000,275.2294,10.9,0.15,0.0,2023-12-23,SETTLED,2023-12-23 12:47:00
6540,6540,1902,223,SIP,1500,5.9394,252.55,0.07,0.0,2023-11-22,SUCCESS,2023-11-22 11:19:00
6541,6541,7447,90,SIP,500,18.0375,27.72,0.03,0.0,2022-01-24,SETTLED,2022-01-24 09:48:00
6542,6542,2814,72,PURCHASE,25000,93.8967,266.25,1.25,0.0,2023-05-12,FAILED,2023-05-12 18:08:00
6543,6543,7968,122,SWP,2000,9.1487,218.61,0.1,20.0,2022-01-09,FAILED,2022-01-09 10:21:00
6544,6544,7561,43,PURCHASE,10000,934.5794,10.7,0.5,0.0,2025-01-13,SETTLED,2025-01-13 18:16:00
6545,6545,2457,62,PURCHASE,1000,4.0781,245.21,0.05,0.0,2024-12-17,SETTLED,2024-12-17 16:33:00
6546,6546,8764,18,PURCHASE,50000,344.2341,145.25,2.5,0.0,2023-04-28,FAILED,2023-04-28 11:17:00
6547,6547,3386,225,SIP,50000,648.9293,77.05,2.5,0.0,2024-05-31,FAILED,2024-05-31 17:05:00
6548,6548,7531,57,STP,5000,66.5513,75.13,0.25,50.0,2022-03-12,SUCCESS,2022-03-12 18:07:00
6549,6549,5271,172,SIP,10000,52.154,191.74,0.5,0.0,2022-09-03,PENDING,2022-09-03 14:21:00
6550,6550,4188,133,SIP,10000,37.6492,265.61,0.5,0.0,2024-02-03,PENDING,2024-02-03 15:02:00
6551,6551,5803,7,SIP,10000,55.1755,181.24,0.5,0.0,2025-12-03,PENDING,2025-12-03 15:02:00
6552,6552,1490,187,SIP,1500,9.7384,154.03,0.07,0.0,2023-04-29,SETTLED,2023-04-29 14:19:00
6553,6553,8477,168,PURCHASE,1500,5.0934,294.5,0.07,0.0,2024-04-29,SUCCESS,2024-04-29 17:16:00
6554,6554,2313,63,PURCHASE,1500,30.6937,48.87,0.07,0.0,2022-10-29,FAILED,2022-10-29 10:16:00
6555,6555,3798,184,SIP,25000,115.0748,217.25,1.25,0.0,2022-03-28,PENDING,2022-03-28 16:13:00
6556,6556,3768,103,STP,5000,46.2535,108.1,0.25,50.0,2022-01-02,SUCCESS,2022-01-02 11:38:00
6557,6557,6255,217,SIP,3000,19.2382,155.94,0.15,0.0,2024-12-29,SUCCESS,2024-12-29 09:42:00
6558,6558,9040,43,SIP,10000,44.2948,225.76,0.5,0.0,2022-10-14,PENDING,2022-10-14 10:46:00
6559,6559,1143,9,SIP,1000,6.0129,166.31,0.05,0.0,2025-12-06,SETTLED,2025-12-06 17:37:00
6560,6560,258,32,STP,500,1.7147,291.59,0.03,5.0,2022-10-30,PENDING,2022-10-30 18:43:00
6561,6561,8483,200,SIP,500,46.1255,10.84,0.03,0.0,2024-04-08,FAILED,2024-04-08 16:01:00
6562,6562,2029,185,SIP,10000,150.5797,66.41,0.5,0.0,2025-07-31,SETTLED,2025-07-31 12:51:00
6563,6563,8961,79,SIP,25000,1193.8873,20.94,1.25,0.0,2023-02-01,PENDING,2023-02-01 15:59:00
6564,6564,5158,224,PURCHASE,3000,31.072,96.55,0.15,0.0,2022-04-19,SUCCESS,2022-04-19 18:10:00
6565,6565,1570,22,SIP,50000,315.0202,158.72,2.5,0.0,2025-08-18,SETTLED,2025-08-18 16:21:00
6566,6566,4778,192,PURCHASE,5000,92.9541,53.79,0.25,0.0,2022-06-15,SETTLED,2022-06-15 17:52:00
6567,6567,1600,66,SIP,1000,4.2486,235.37,0.05,0.0,2022-10-15,PENDING,2022-10-15 10:14:00
6568,6568,2136,218,SIP,5000,21.4316,233.3,0.25,0.0,2025-04-27,SETTLED,2025-04-27 12:09:00
6569,6569,2431,166,SIP,5000,49.6672,100.67,0.25,0.0,2024-08-29,FAILED,2024-08-29 13:45:00
6570,6570,3227,143,SIP,3000,33.4635,89.65,0.15,0.0,2023-01-25,SETTLED,2023-01-25 12:03:00
6571,6571,1179,20,SIP,5000,42.452,117.78,0.25,0.0,2022-04-22,SETTLED,2022-04-22 15:20:00
6572,6572,5642,159,SIP,10000,306.9368,32.58,0.5,0.0,2023-12-27,PENDING,2023-12-27 09:51:00
6573,6573,3553,24,REDEMPTION,500,6.1637,81.12,0.03,5.0,2023-06-04,SETTLED,2023-06-04 14:22:00
6574,6574,8067,39,SIP,3000,37.8788,79.2,0.15,0.0,2023-07-29,SETTLED,2023-07-29 11:33:00
6575,6575,298,110,REDEMPTION,2000,43.8885,45.57,0.1,20.0,2023-02-03,SETTLED,2023-02-03 16:45:00
6576,6576,1296,186,SIP,3000,14.8221,202.4,0.15,0.0,2025-05-14,SUCCESS,2025-05-14 18:05:00
6577,6577,9060,174,REDEMPTION,500,2.3901,209.2,0.03,5.0,2022-03-06,SUCCESS,2022-03-06 17:44:00
6578,6578,5672,185,SIP,50000,368.7044,135.61,2.5,0.0,2023-08-05,SUCCESS,2023-08-05 09:36:00
6579,6579,9469,209,SWP,5000,18.1238,275.88,0.25,50.0,2024-04-01,SETTLED,2024-04-01 18:00:00
6580,6580,4418,88,REDEMPTION,1500,9.4691,158.41,0.07,15.0,2022-03-05,SETTLED,2022-03-05 15:48:00
6581,6581,4957,85,PURCHASE,500,1.8179,275.05,0.03,0.0,2025-11-01,SETTLED,2025-11-01 14:30:00
6582,6582,2078,87,PURCHASE,1500,5.5962,268.04,0.07,0.0,2022-01-29,SETTLED,2022-01-29 09:47:00
6583,6583,6017,50,SIP,3000,16.4519,182.35,0.15,0.0,2024-05-26,PENDING,2024-05-26 12:47:00
6584,6584,7447,137,REDEMPTION,2000,34.2818,58.34,0.1,20.0,2022-07-09,SUCCESS,2022-07-09 15:17:00
6585,6585,1873,129,SIP,500,1.7873,279.75,0.03,0.0,2023-10-23,PENDING,2023-10-23 12:43:00
6586,6586,6951,36,SIP,1000,60.3865,16.56,0.05,0.0,2025-07-28,SUCCESS,2025-07-28 18:11:00
6587,6587,7979,45,SIP,10000,38.0706,262.67,0.5,0.0,2023-08-28,FAILED,2023-08-28 16:21:00
6588,6588,9430,121,SIP,1000,9.2276,108.37,0.05,0.0,2023-10-23,FAILED,2023-10-23 17:09:00
6589,6589,7344,146,SIP,25000,194.871,128.29,1.25,0.0,2023-08-28,FAILED,2023-08-28 13:52:00
6590,6590,405,103,SIP,3000,10.2491,292.71,0.15,0.0,2024-05-15,PENDING,2024-05-15 12:47:00
6591,6591,354,192,SIP,10000,112.9433,88.54,0.5,0.0,2024-05-01,FAILED,2024-05-01 18:45:00
6592,6592,2548,164,SIP,25000,137.4382,181.9,1.25,0.0,2022-12-27,SUCCESS,2022-12-27 13:42:00
6593,6593,4132,77,SIP,50000,541.7118,92.3,2.5,0.0,2024-11-10,SUCCESS,2024-11-10 17:36:00
6594,6594,16,243,SIP,50000,254.5047,196.46,2.5,0.0,2024-06-26,SUCCESS,2024-06-26 14:14:00
6595,6595,6126,154,SIP,10000,520.8333,19.2,0.5,0.0,2024-10-01,PENDING,2024-10-01 11:07:00
6596,6596,348,91,PURCHASE,25000,127.6422,195.86,1.25,0.0,2023-08-06,PENDING,2023-08-06 13:35:00
6597,6597,9274,108,SIP,2000,50.8647,39.32,0.1,0.0,2022-03-02,SUCCESS,2022-03-02 18:23:00
6598,6598,2356,4,SIP,500,3.5651,140.25,0.03,0.0,2022-03-01,FAILED,2022-03-01 15:58:00
6599,6599,896,47,SIP,5000,23.6351,211.55,0.25,0.0,2025-08-09,PENDING,2025-08-09 13:47:00
6600,6600,1769,146,REDEMPTION,1500,10.2277,146.66,0.07,15.0,2025-06-22,SUCCESS,2025-06-22 15:08:00
6601,6601,8195,209,REDEMPTION,10000,34.0321,293.84,0.5,100.0,2023-08-01,FAILED,2023-08-01 17:05:00
6602,6602,3478,86,STP,10000,64.255,155.63,0.5,100.0,2025-07-18,FAILED,2025-07-18 18:03:00
6603,6603,7049,24,SIP,500,2.2184,225.39,0.03,0.0,2024-01-27,FAILED,2024-01-27 15:58:00
6604,6604,1021,214,SWP,1500,6.3958,234.53,0.07,15.0,2022-07-17,SUCCESS,2022-07-17 15:32:00
6605,6605,6825,27,REDEMPTION,5000,18.2502,273.97,0.25,50.0,2022-04-12,FAILED,2022-04-12 11:53:00
6606,6606,8464,153,SIP,2000,22.9121,87.29,0.1,0.0,2024-10-26,FAILED,2024-10-26 16:19:00
6607,6607,3373,13,SIP,50000,172.1467,290.45,2.5,0.0,2024-01-29,FAILED,2024-01-29 14:37:00
6608,6608,434,18,SIP,1000,19.4212,51.49,0.05,0.0,2024-11-24,PENDING,2024-11-24 12:40:00
6609,6609,582,186,SIP,1500,24.5539,61.09,0.07,0.0,2025-09-28,FAILED,2025-09-28 17:30:00
6610,6610,14,38,PURCHASE,10000,35.2014,284.08,0.5,0.0,2024-01-04,FAILED,2024-01-04 15:38:00
6611,6611,8912,31,SWP,5000,18.7154,267.16,0.25,50.0,2024-06-22,FAILED,2024-06-22 13:18:00
6612,6612,6404,32,STP,25000,136.2992,183.42,1.25,250.0,2022-11-18,SUCCESS,2022-11-18 16:57:00
6613,6613,8422,146,SIP,1500,11.0939,135.21,0.07,0.0,2024-02-10,SETTLED,2024-02-10 14:40:00
6614,6614,886,212,SIP,25000,161.739,154.57,1.25,0.0,2024-02-29,FAILED,2024-02-29 12:19:00
6615,6615,6071,122,SIP,25000,340.0435,73.52,1.25,0.0,2023-07-29,SUCCESS,2023-07-29 11:14:00
6616,6616,7604,39,SIP,1500,9.5244,157.49,0.07,0.0,2022-03-11,PENDING,2022-03-11 15:48:00
6617,6617,2026,193,SIP,10000,76.8344,130.15,0.5,0.0,2023-09-12,SUCCESS,2023-09-12 17:40:00
6618,6618,2756,132,SIP,1000,3.5122,284.72,0.05,0.0,2024-02-05,PENDING,2024-02-05 13:00:00
6619,6619,1000,2,REDEMPTION,5000,97.7135,51.17,0.25,50.0,2025-08-02,PENDING,2025-08-02 12:00:00
6620,6620,5846,206,SIP,5000,25.2704,197.86,0.25,0.0,2024-08-03,FAILED,2024-08-03 12:53:00
6621,6621,618,40,SWP,50000,483.9334,103.32,2.5,500.0,2022-12-30,PENDING,2022-12-30 11:03:00
