investment_id,user_id,fund_id,investment_type,sip_amount,lumpsum_amount,units,purchase_nav,current_nav,current_value,returns_percent,status,created_at
5308,546,115,LUMPSUM,,200000.0,1792.4359,111.58,134.86,241727.91,20.86,ACTIVE,2024-10-07 00:00:00
5309,6580,55,LUMPSUM,,50000.0,1377.79,36.29,41.51,57192.06,14.38,CLOSED,2022-05-22 00:00:00
5310,1529,27,SWP,,,158.9383,153.72,154.05,24484.45,0.21,COMPLETED,2022-02-22 00:00:00
5311,8030,53,LUMPSUM,,50000.0,666.045,75.07,62.63,41714.4,-16.57,CLOSED,2024-09-25 00:00:00
5312,1265,249,SIP,10000.0,,2187.0794,237.76,259.49,567525.23,9.14,COMPLETED,2025-08-28 00:00:00
5313,451,107,SIP,3000.0,,237.6708,151.47,201.07,47788.47,32.75,PAUSED,2023-08-11 00:00:00
5314,8477,34,SIP,1000.0,,141.7954,204.52,211.62,30006.74,3.47,PAUSED,2024-07-08 00:00:00
5315,2081,77,SIP,1500.0,,224.4165,233.94,221.38,49681.32,-5.37,ACTIVE,2023-10-20 00:00:00
5316,6957,242,SIP,1000.0,,219.6339,150.25,174.82,38396.4,16.35,CLOSED,2023-03-25 00:00:00
5317,7228,160,SIP,1000.0,,1063.3156,20.69,22.14,23541.81,7.01,PAUSED,2022-03-12 00:00:00
5318,7811,141,LUMPSUM,,25000.0,116.7842,214.07,211.56,24706.87,-1.17,PAUSED,2025-12-08 00:00:00
5319,184,236,SWP,,,972.7225,38.2,44.41,43198.61,16.26,PAUSED,2025-01-10 00:00:00
5320,4550,83,SIP,5000.0,,2333.9168,119.97,167.73,391467.86,39.81,ACTIVE,2025-01-08 00:00:00
5321,7328,68,SIP,1000.0,,655.0218,22.9,22.64,14829.69,-1.14,PAUSED,2025-07-26 00:00:00
5322,1392,250,LUMPSUM,,100000.0,431.1088,231.96,278.26,119960.33,19.96,CLOSED,2024-05-09 00:00:00
5323,4598,3,SIP,1000.0,,2007.5758,26.4,32.67,65587.5,23.75,PAUSED,2024-10-17 00:00:00
5324,9854,189,SIP,1000.0,,685.8123,23.33,32.4,22220.32,38.88,PAUSED,2023-04-04 00:00:00
5325,1286,78,LUMPSUM,,100000.0,530.8701,188.37,211.6,112332.11,12.33,CLOSED,2024-03-04 00:00:00
5326,314,147,SIP,1500.0,,293.8074,199.11,191.76,56340.51,-3.69,PAUSED,2024-01-06 00:00:00
5327,8506,66,SIP,500.0,,385.0385,18.18,24.25,9337.18,33.39,PAUSED,2022-02-16 00:00:00
5328,6756,66,LUMPSUM,,100000.0,619.3101,161.47,166.48,103102.75,3.1,PAUSED,2023-03-09 00:00:00
5329,8774,208,SIP,1000.0,,470.4705,99.9,81.05,38131.63,-18.87,COMPLETED,2025-04-04 00:00:00
5330,4621,102,SIP,1500.0,,301.9628,119.22,99.71,30108.71,-16.36,ACTIVE,2024-12-22 00:00:00
5331,7709,155,SIP,500.0,,305.8954,35.96,39.71,12147.11,10.43,ACTIVE,2025-09-29 00:00:00
5332,6293,91,SIP,5000.0,,925.7455,102.62,116.38,107738.26,13.41,PAUSED,2024-01-24 00:00:00
5333,9858,6,SIP,500.0,,84.674,94.48,76.8,6502.96,-18.71,PAUSED,2024-10-15 00:00:00
5334,1166,162,SIP,1500.0,,679.4752,128.04,164.19,111563.03,28.23,CLOSED,2025-09-16 00:00:00
5335,3092,210,LUMPSUM,,25000.0,154.2543,162.07,196.83,30361.87,21.45,COMPLETED,2023-04-14 00:00:00
5336,4056,32,SIP,2000.0,,492.5326,125.88,112.95,55631.56,-10.27,ACTIVE,2024-02-09 00:00:00
5337,6772,131,SIP,1500.0,,560.1195,80.34,92.89,52029.5,15.62,COMPLETED,2024-01-19 00:00:00
5338,4118,175,SIP,5000.0,,561.6794,142.43,129.77,72889.14,-8.89,COMPLETED,2022-06-30 00:00:00
5339,7274,162,SIP,5000.0,,1225.2807,175.47,169.75,207991.4,-3.26,COMPLETED,2025-12-29 00:00:00
5340,9475,118,LUMPSUM,,100000.0,407.9967,245.1,209.66,85540.59,-14.46,PAUSED,2023-06-30 00:00:00
5341,8688,233,STP,,,41.5945,248.23,201.57,8384.2,-18.8,PAUSED,2025-03-22 00:00:00
5342,6300,87,LUMPSUM,,100000.0,442.8698,225.8,212.43,94078.83,-5.92,COMPLETED,2025-04-02 00:00:00
5343,4739,144,LUMPSUM,,200000.0,1363.8843,146.64,173.98,237288.59,18.64,COMPLETED,2024-09-03 00:00:00
5344,7839,102,SIP,5000.0,,685.2668,204.3,214.69,147119.93,5.09,CLOSED,2025-03-17 00:00:00
5345,3372,116,SIP,1500.0,,695.4862,73.33,96.35,67010.1,31.39,ACTIVE,2022-08-17 00:00:00
5346,8815,117,SIP,1000.0,,144.8801,213.97,244.57,35433.33,14.3,CLOSED,2024-06-23 00:00:00
5347,7500,111,SIP,2000.0,,177.0096,192.08,233.42,41317.58,21.52,ACTIVE,2025-04-19 00:00:00
5348,9854,49,LUMPSUM,,50000.0,478.7896,104.43,99.4,47591.69,-4.82,COMPLETED,2023-12-03 00:00:00
5349,1856,115,SIP,3000.0,,273.5354,131.61,178.6,48853.42,35.7,PAUSED,2024-12-23 00:00:00
5350,6889,193,LUMPSUM,,100000.0,665.9563,150.16,122.48,81566.33,-18.43,CLOSED,2024-02-07 00:00:00
5351,3483,204,LUMPSUM,,200000.0,1550.8685,128.96,154.36,239392.06,19.7,CLOSED,2023-07-23 00:00:00
5352,7823,248,SIP,10000.0,,1367.2739,248.67,239.47,327421.08,-3.7,CLOSED,2024-07-11 00:00:00
5353,908,35,SWP,,,62.6571,249.07,311.32,19506.41,24.99,PAUSED,2024-01-08 00:00:00
5354,4622,66,SIP,500.0,,169.3071,165.38,210.12,35574.81,27.05,PAUSED,2025-06-29 00:00:00
5355,7509,208,SIP,1500.0,,605.5201,106.52,125.48,75980.66,17.8,PAUSED,2023-06-14 00:00:00
5356,9005,69,SIP,5000.0,,2230.4833,94.15,113.12,252312.27,20.15,CLOSED,2024-03-10 00:00:00
5357,3450,62,LUMPSUM,,100000.0,410.9814,243.32,195.13,80194.8,-19.81,ACTIVE,2023-11-15 00:00:00
5358,9262,231,SIP,1000.0,,110.8983,198.38,240.34,26653.3,21.15,CLOSED,2024-08-21 00:00:00
5359,2143,136,SIP,5000.0,,1218.0268,197.04,213.77,260377.59,8.49,CLOSED,2023-11-01 00:00:00
5360,987,243,LUMPSUM,,100000.0,470.0353,212.75,280.41,131802.6,31.8,CLOSED,2025-08-14 00:00:00
5361,6605,6,SIP,2000.0,,505.9104,205.57,231.1,116915.89,12.42,CLOSED,2023-01-19 00:00:00
5362,7130,175,LUMPSUM,,100000.0,703.6307,142.12,168.39,118484.37,18.48,PAUSED,2025-05-13 00:00:00
5363,3221,178,SIP,500.0,,76.8528,240.72,279.69,21494.96,16.19,CLOSED,2022-07-30 00:00:00
5364,5815,58,SIP,10000.0,,1410.4372,198.52,239.9,338363.88,20.84,PAUSED,2022-10-13 00:00:00
5365,8045,28,SIP,1500.0,,193.0894,147.6,123.8,23904.47,-16.12,COMPLETED,2024-03-08 00:00:00
5366,7018,149,SIP,10000.0,,1087.2648,211.54,228.98,248961.89,8.24,COMPLETED,2023-12-04 00:00:00
5367,5641,10,SIP,3000.0,,3891.2909,32.38,34.2,133082.15,5.62,ACTIVE,2024-12-21 00:00:00
5368,7871,160,SIP,1000.0,,471.527,27.57,33.14,15626.4,20.2,ACTIVE,2024-12-08 00:00:00
5369,3223,56,LUMPSUM,,100000.0,478.8584,208.83,239.68,114772.78,14.77,COMPLETED,2022-10-17 00:00:00
5370,7870,77,SIP,10000.0,,2307.6923,247.0,282.7,652384.61,14.45,PAUSED,2022-12-26 00:00:00
5371,4611,26,SIP,500.0,,145.4708,178.73,215.13,31295.13,20.37,ACTIVE,2023-12-23 00:00:00
5372,1934,166,SIP,3000.0,,392.4133,214.06,225.26,88395.02,5.23,COMPLETED,2022-03-22 00:00:00
5373,1117,28,SIP,3000.0,,436.8932,123.6,143.34,62624.27,15.97,CLOSED,2023-06-23 00:00:00
5374,5853,152,SIP,500.0,,71.1828,168.58,137.65,9798.31,-18.35,ACTIVE,2023-04-18 00:00:00
5375,6021,155,SWP,,,194.9068,246.21,297.42,57969.18,20.8,COMPLETED,2023-06-04 00:00:00
5376,3553,147,STP,,,283.9726,83.17,75.96,21570.56,-8.67,PAUSED,2024-09-13 00:00:00
5377,4703,227,SIP,3000.0,,2035.5639,85.48,80.81,164493.92,-5.46,COMPLETED,2024-09-08 00:00:00
5378,5022,161,SIP,10000.0,,1314.9244,91.26,113.26,148928.34,24.11,CLOSED,2023-01-03 00:00:00
5379,7781,203,SIP,10000.0,,7431.629,33.64,36.07,268058.86,7.22,CLOSED,2022-06-02 00:00:00
5380,2595,92,SIP,10000.0,,4213.9384,92.55,85.03,358311.18,-8.13,COMPLETED,2024-06-27 00:00:00
5381,4554,221,LUMPSUM,,100000.0,575.5064,173.76,212.3,122180.01,22.18,CLOSED,2023-05-19 00:00:00
5382,2353,102,SWP,,,228.0874,183.89,231.22,52738.37,25.74,COMPLETED,2025-04-21 00:00:00
5383,8360,226,SIP,3000.0,,242.2227,210.55,277.16,67134.44,31.64,CLOSED,2022-12-18 00:00:00
5384,7249,43,SIP,2000.0,,954.6539,75.42,96.02,91665.87,27.31,ACTIVE,2025-06-16 00:00:00
5385,853,76,SIP,2000.0,,243.5379,180.67,237.43,57823.2,31.42,CLOSED,2025-05-07 00:00:00
5386,6241,81,SIP,5000.0,,2647.7833,81.2,101.19,267929.19,24.62,ACTIVE,2023-03-28 00:00:00
5387,8418,13,SIP,1500.0,,911.8541,19.74,16.71,15237.08,-15.35,ACTIVE,2024-07-31 00:00:00
5388,9287,18,SIP,10000.0,,2744.4254,204.05,193.77,531787.31,-5.04,CLOSED,2023-05-24 00:00:00
5389,922,238,SIP,1500.0,,381.7441,117.88,159.6,60926.36,35.39,CLOSED,2025-06-24 00:00:00
5390,3638,205,SIP,500.0,,372.5782,33.55,31.06,11572.28,-7.42,ACTIVE,2022-05-10 00:00:00
5391,498,226,SIP,1500.0,,444.0497,135.12,138.04,61296.62,2.16,ACTIVE,2023-04-07 00:00:00
5392,3587,123,SIP,500.0,,145.8513,185.12,227.6,33195.76,22.95,CLOSED,2025-11-20 00:00:00
5393,4510,146,SIP,2000.0,,864.5823,99.47,136.37,117903.09,37.1,ACTIVE,2023-04-23 00:00:00
5394,3030,242,SIP,5000.0,,801.3463,249.58,326.94,261992.16,31.0,CLOSED,2023-03-13 00:00:00
5395,3492,61,LUMPSUM,,200000.0,972.5261,205.65,245.83,239076.09,19.54,ACTIVE,2022-06-20 00:00:00
5396,1601,170,LUMPSUM,,100000.0,675.9954,147.93,155.07,104826.61,4.83,COMPLETED,2022-06-07 00:00:00
5397,2610,244,LUMPSUM,,100000.0,5361.9303,18.65,14.92,80000.0,-20.0,COMPLETED,2022-06-08 00:00:00
5398,8589,98,SIP,10000.0,,2081.8095,177.73,187.65,390651.55,5.58,COMPLETED,2022-04-19 00:00:00
5399,5130,219,SIP,1500.0,,285.1711,73.64,82.88,23634.98,12.55,CLOSED,2023-07-21 00:00:00
5400,1368,17,LUMPSUM,,25000.0,100.5753,248.57,203.71,20488.19,-18.05,PAUSED,2023-09-13 00:00:00
5401,862,22,LUMPSUM,,50000.0,215.666,231.84,283.92,61231.89,22.46,PAUSED,2025-03-17 00:00:00
5402,6660,15,LUMPSUM,,50000.0,389.8635,128.25,148.8,58011.69,16.02,PAUSED,2023-01-26 00:00:00
5403,8101,125,SIP,2000.0,,3298.3508,26.68,26.58,87670.16,-0.37,CLOSED,2023-11-12 00:00:00
5404,2453,82,SIP,500.0,,73.1857,211.79,190.93,13973.35,-9.85,PAUSED,2024-03-31 00:00:00
5405,933,100,SIP,1500.0,,333.7432,170.79,207.57,69275.08,21.54,CLOSED,2022-08-13 00:00:00
5406,5530,219,SIP,500.0,,113.9979,188.6,168.91,19255.39,-10.44,ACTIVE,2022-08-12 00:00:00
5407,4917,144,SIP,10000.0,,12424.0021,37.83,31.52,391604.55,-16.68,ACTIVE,2022-02-13 00:00:00
5408,9299,128,SIP,10000.0,,1511.5526,92.62,124.69,188475.49,34.63,COMPLETED,2025-02-14 00:00:00
5409,6579,126,LUMPSUM,,200000.0,931.012,214.82,213.89,199134.16,-0.43,PAUSED,2022-04-06 00:00:00
5410,4438,188,SIP,1500.0,,131.6136,227.94,220.51,29022.11,-3.26,PAUSED,2025-07-02 00:00:00
5411,2375,192,SIP,10000.0,,921.093,162.85,182.07,167703.4,11.8,PAUSED,2025-12-04 00:00:00
5412,715,17,SIP,500.0,,394.6215,68.42,82.2,32437.89,20.14,COMPLETED,2024-04-30 00:00:00
5413,6730,131,SIP,3000.0,,378.7401,237.63,253.44,95987.89,6.65,PAUSED,2022-10-20 00:00:00
5414,1029,106,LUMPSUM,,25000.0,296.6303,84.28,111.63,33112.84,32.45,CLOSED,2022-01-12 00:00:00
5415,6262,169,SIP,2000.0,,545.8645,168.54,139.29,76033.47,-17.35,PAUSED,2022-06-09 00:00:00
5416,3604,110,SIP,2000.0,,1951.9813,51.23,69.63,135916.46,35.92,CLOSED,2025-08-25 00:00:00
5417,6414,106,LUMPSUM,,25000.0,282.3902,88.53,77.28,21823.11,-12.71,ACTIVE,2024-07-29 00:00:00
5418,5283,10,SIP,2000.0,,703.1384,116.62,98.92,69554.45,-15.18,ACTIVE,2023-12-14 00:00:00
5419,8797,226,SIP,2000.0,,200.4707,229.46,259.79,52080.28,13.22,PAUSED,2024-11-04 00:00:00
5420,6025,93,SIP,500.0,,150.6132,139.43,147.34,22191.35,5.67,ACTIVE,2024-09-14 00:00:00
5421,7102,110,SIP,5000.0,,3133.515,36.7,45.35,142104.91,23.57,COMPLETED,2025-02-07 00:00:00
5422,4906,151,LUMPSUM,,100000.0,1581.0277,63.25,86.68,137043.48,37.04,COMPLETED,2025-04-27 00:00:00
5423,1815,93,SIP,1000.0,,241.9143,190.15,223.1,53971.08,17.33,COMPLETED,2023-03-31 00:00:00
5424,6928,245,LUMPSUM,,100000.0,501.228,199.51,166.12,83264.0,-16.74,ACTIVE,2024-12-08 00:00:00
5425,2795,176,LUMPSUM,,100000.0,647.8362,154.36,198.36,128504.79,28.5,CLOSED,2023-08-10 00:00:00
5426,6408,152,LUMPSUM,,25000.0,688.895,36.29,43.65,30070.27,20.28,PAUSED,2022-12-05 00:00:00
5427,6636,205,SIP,3000.0,,547.1125,65.8,56.43,30873.56,-14.24,ACTIVE,2025-02-19 00:00:00
5428,2437,92,SIP,5000.0,,7695.5075,24.04,20.24,155757.07,-15.81,COMPLETED,2025-08-22 00:00:00
5429,775,189,SIP,5000.0,,2443.1104,71.63,59.98,146537.76,-16.26,PAUSED,2023-11-22 00:00:00
5430,1731,82,SIP,2000.0,,344.7209,226.27,283.28,97652.54,25.2,CLOSED,2025-12-15 00:00:00
5431,2486,147,SIP,10000.0,,1525.5216,242.54,272.86,416253.82,12.5,CLOSED,2023-01-30 00:00:00
5432,891,34,LUMPSUM,,50000.0,203.6743,245.49,251.73,51270.93,2.54,COMPLETED,2024-09-26 00:00:00
5433,2365,208,SIP,1000.0,,616.4142,56.78,75.17,46335.86,32.39,ACTIVE,2022-04-05 00:00:00
5434,6345,158,SIP,3000.0,,1040.5211,118.21,151.36,157493.27,28.04,CLOSED,2023-02-23 00:00:00
5435,1588,210,LUMPSUM,,50000.0,304.0253,164.46,159.94,48625.81,-2.75,ACTIVE,2022-08-29 00:00:00
5436,834,164,SIP,2000.0,,660.7202,90.81,88.61,58546.42,-2.42,COMPLETED,2023-05-09 00:00:00
5437,448,194,SIP,2000.0,,2165.088,29.56,36.09,78138.03,22.09,CLOSED,2025-08-24 00:00:00
5438,22,182,SIP,5000.0,,325.0371,215.36,253.53,82406.66,17.72,PAUSED,2024-02-26 00:00:00
5439,9261,221,LUMPSUM,,50000.0,398.3429,125.52,147.4,58715.74,17.43,PAUSED,2022-01-11 00:00:00
5440,4631,120,LUMPSUM,,25000.0,152.1329,164.33,224.86,34208.6,36.83,COMPLETED,2025-02-09 00:00:00
5441,946,68,SIP,1000.0,,100.1464,129.81,145.11,14532.24,11.79,CLOSED,2022-11-24 00:00:00
5442,6971,68,SIP,1000.0,,935.7455,16.03,21.9,20492.83,36.62,ACTIVE,2023-10-19 00:00:00
5443,1938,230,SIP,1500.0,,273.7226,230.16,229.48,62813.86,-0.3,ACTIVE,2023-03-06 00:00:00
5444,8880,73,SIP,1500.0,,1591.8958,20.73,18.57,29561.51,-10.42,PAUSED,2024-10-23 00:00:00
5445,44,114,SIP,1500.0,,1243.1552,67.57,54.59,67863.84,-19.21,PAUSED,2022-10-14 00:00:00
5446,1196,82,LUMPSUM,,25000.0,588.0969,42.51,42.41,24941.19,-0.24,CLOSED,2023-06-02 00:00:00
5447,1321,24,LUMPSUM,,200000.0,1155.8689,173.03,240.2,277639.71,38.82,ACTIVE,2023-12-09 00:00:00
5448,5922,32,SIP,10000.0,,2790.5246,161.26,195.93,546747.48,21.5,PAUSED,2025-07-24 00:00:00
5449,1439,132,SIP,5000.0,,2720.3482,36.76,35.79,97361.26,-2.64,ACTIVE,2022-02-15 00:00:00
5450,8071,67,SIP,500.0,,71.5103,244.72,303.69,21716.96,24.1,PAUSED,2022-05-19 00:00:00
5451,7010,149,SIP,10000.0,,3229.7755,65.02,83.31,269072.6,28.13,CLOSED,2024-08-26 00:00:00
5452,2383,201,LUMPSUM,,100000.0,831.2552,120.3,133.12,110656.69,10.66,COMPLETED,2025-06-06 00:00:00
5453,689,146,STP,,,134.5746,173.48,157.33,21172.62,-9.31,ACTIVE,2025-05-19 00:00:00
5454,6152,14,SIP,1000.0,,152.207,111.69,92.39,14062.4,-17.28,PAUSED,2022-11-01 00:00:00
5455,2017,53,SIP,3000.0,,280.8331,213.65,249.84,70163.34,16.94,PAUSED,2025-08-14 00:00:00
5456,8769,209,SIP,1000.0,,133.3393,224.99,232.55,31008.05,3.36,CLOSED,2023-01-24 00:00:00
5457,4874,54,SWP,,,159.4714,97.24,118.24,18855.9,21.6,PAUSED,2025-09-09 00:00:00
5458,5163,178,SWP,,,153.9101,244.11,236.29,36367.42,-3.2,ACTIVE,2025-02-04 00:00:00
5459,6032,9,LUMPSUM,,100000.0,402.9496,248.17,334.95,134967.97,34.97,COMPLETED,2024-02-21 00:00:00
5460,1767,137,SIP,3000.0,,516.3853,151.05,200.36,103462.96,32.64,ACTIVE,2023-05-07 00:00:00
5461,2110,51,SIP,1000.0,,126.5453,205.46,190.28,24079.04,-7.39,COMPLETED,2025-11-17 00:00:00
5462,1699,170,SIP,500.0,,130.3681,195.6,194.55,25363.11,-0.54,COMPLETED,2025-09-11 00:00:00
5463,8121,5,SIP,500.0,,116.2321,197.88,187.41,21783.06,-5.29,CLOSED,2024-06-10 00:00:00
5464,7025,132,SIP,500.0,,87.4763,205.77,245.15,21444.81,19.14,COMPLETED,2022-03-29 00:00:00
5465,7604,81,SIP,3000.0,,457.4333,157.4,215.86,98741.55,37.14,ACTIVE,2024-04-26 00:00:00
5466,5848,53,SWP,,,359.0705,129.1,144.33,51824.65,11.8,COMPLETED,2024-12-12 00:00:00
5467,3298,49,LUMPSUM,,25000.0,169.3767,147.6,120.7,20443.77,-18.22,COMPLETED,2025-05-31 00:00:00
5468,4827,119,SIP,5000.0,,1274.4987,176.54,179.57,228861.73,1.72,CLOSED,2025-11-19 00:00:00
5469,2271,27,SIP,3000.0,,934.4696,170.15,225.58,210797.65,32.58,COMPLETED,2024-04-27 00:00:00
5470,6616,118,SIP,5000.0,,1432.1518,55.86,66.44,95152.17,18.94,CLOSED,2024-05-17 00:00:00
5471,185,4,SIP,2000.0,,417.4784,215.58,237.68,99226.27,10.25,COMPLETED,2022-05-10 00:00:00
5472,7969,151,SIP,5000.0,,1053.0653,218.41,223.15,234991.52,2.17,PAUSED,2025-10-08 00:00:00
5473,6184,83,SIP,500.0,,240.7213,114.24,144.6,34808.3,26.58,COMPLETED,2024-07-09 00:00:00
5474,2569,162,SIP,5000.0,,1576.0938,158.62,201.72,317929.64,27.17,ACTIVE,2024-06-25 00:00:00
5475,3555,32,SIP,500.0,,207.3947,139.83,134.05,27801.26,-4.13,PAUSED,2022-01-09 00:00:00
5476,4235,66,STP,,,52.3568,246.73,278.95,14604.93,13.06,COMPLETED,2023-07-11 00:00:00
5477,3153,66,SIP,10000.0,,6235.3858,89.81,92.17,574715.51,2.63,COMPLETED,2024-07-26 00:00:00
5478,6339,16,SIP,1000.0,,1777.2136,31.51,44.04,78268.49,39.77,CLOSED,2022-03-02 00:00:00
5479,6923,192,LUMPSUM,,100000.0,3547.3572,28.19,38.15,135331.68,35.33,CLOSED,2025-05-25 00:00:00
5480,4976,57,SIP,3000.0,,1270.8979,132.19,149.83,190418.63,13.34,CLOSED,2023-03-10 00:00:00
5481,8586,45,STP,,,155.492,165.97,166.08,25824.11,0.07,ACTIVE,2024-06-17 00:00:00
5482,2077,108,LUMPSUM,,200000.0,9789.5252,20.43,28.52,279197.26,39.6,PAUSED,2022-06-14 00:00:00
5483,5244,125,SIP,5000.0,,5245.2137,38.13,44.96,235824.81,17.91,ACTIVE,2023-02-15 00:00:00
5484,4649,210,SIP,500.0,,84.678,212.57,255.34,21621.68,20.12,PAUSED,2022-10-09 00:00:00
5485,7873,153,SIP,5000.0,,1279.806,74.23,68.13,87193.18,-8.22,COMPLETED,2024-10-14 00:00:00
5486,7366,58,LUMPSUM,,25000.0,255.9116,97.69,128.8,32961.41,31.85,CLOSED,2024-09-05 00:00:00
5487,7123,35,SIP,1500.0,,287.2875,208.85,282.56,81175.96,35.29,PAUSED,2024-12-02 00:00:00
5488,6570,65,LUMPSUM,,25000.0,268.7305,93.03,99.49,26736.0,6.94,CLOSED,2024-04-12 00:00:00
5489,2276,30,SIP,5000.0,,1509.7553,129.16,154.65,233483.66,19.74,COMPLETED,2023-12-04 00:00:00
5490,5179,232,SIP,10000.0,,5486.8083,85.66,82.05,450192.62,-4.21,CLOSED,2024-05-14 00:00:00
5491,7446,45,SIP,3000.0,,418.5958,157.67,220.17,92162.24,39.64,CLOSED,2022-10-05 00:00:00
5492,7737,158,SIP,2000.0,,326.4164,171.56,147.43,48123.57,-14.07,COMPLETED,2022-08-02 00:00:00
5493,8467,42,SIP,1000.0,,308.3882,145.92,175.48,54115.96,20.26,COMPLETED,2023-03-24 00:00:00
5494,2212,206,SIP,3000.0,,629.334,171.61,199.67,125659.12,16.35,COMPLETED,2022-10-10 00:00:00
5495,5868,166,LUMPSUM,,200000.0,1193.6023,167.56,208.41,248758.66,24.38,CLOSED,2023-01-18 00:00:00
5496,7058,23,SIP,1500.0,,727.0898,109.34,120.09,87316.21,9.83,ACTIVE,2025-02-09 00:00:00
5497,9168,234,SIP,2000.0,,368.6526,168.18,142.54,52547.74,-15.25,COMPLETED,2025-04-02 00:00:00
5498,6725,38,SIP,5000.0,,693.6187,100.92,119.95,83199.56,18.86,ACTIVE,2022-04-18 00:00:00
5499,2436,211,SIP,10000.0,,1706.0687,82.06,84.87,144794.05,3.42,CLOSED,2025-04-14 00:00:00
5500,1237,73,SIP,500.0,,40.5022,148.14,194.7,7885.78,31.43,ACTIVE,2022-04-07 00:00:00
5501,7041,101,SIP,5000.0,,1069.1376,154.33,153.38,163984.33,-0.62,COMPLETED,2023-09-29 00:00:00
5502,635,14,SIP,3000.0,,273.6228,219.28,287.81,78751.38,31.25,CLOSED,2025-09-02 00:00:00
5503,4885,221,LUMPSUM,,50000.0,245.062,204.03,163.74,40126.45,-19.75,PAUSED,2025-08-17 00:00:00
5504,2964,211,LUMPSUM,,100000.0,583.6689,171.33,193.59,112992.46,12.99,CLOSED,2024-11-03 00:00:00
5505,3236,15,SIP,1000.0,,710.3091,52.09,54.54,38740.26,4.7,CLOSED,2024-02-04 00:00:00
5506,9332,227,SIP,5000.0,,2288.8057,120.15,141.33,323476.91,17.63,CLOSED,2025-09-29 00:00:00
5507,1077,222,SIP,2000.0,,1517.6152,36.9,44.33,67275.88,20.14,COMPLETED,2022-01-02 00:00:00
5508,5859,9,SWP,,,361.7636,110.68,100.24,36263.18,-9.43,PAUSED,2024-05-11 00:00:00
5509,4018,80,LUMPSUM,,100000.0,514.8005,194.25,203.64,104833.97,4.83,CLOSED,2022-10-15 00:00:00
5510,5835,16,LUMPSUM,,50000.0,610.8735,81.85,109.13,66664.63,33.33,PAUSED,2025-10-08 00:00:00
5511,1304,21,SWP,,,2570.4324,18.5,20.44,52539.64,10.49,COMPLETED,2023-12-23 00:00:00
5512,9002,138,LUMPSUM,,100000.0,1006.0362,99.4,117.65,118360.16,18.36,CLOSED,2025-02-22 00:00:00
5513,5185,145,STP,,,246.9243,59.01,56.43,13933.94,-4.37,PAUSED,2025-10-10 00:00:00
5514,5295,42,SWP,,,86.0495,241.64,300.27,25838.08,24.26,ACTIVE,2023-04-13 00:00:00
5515,1622,103,STP,,,329.3169,79.34,74.47,24524.23,-6.14,COMPLETED,2025-07-08 00:00:00
5516,9882,246,SIP,5000.0,,1860.5805,80.62,95.62,177908.71,18.61,COMPLETED,2023-04-11 00:00:00
5517,2384,152,LUMPSUM,,100000.0,572.7705,174.59,194.7,111518.42,11.52,PAUSED,2024-10-18 00:00:00
5518,882,76,SWP,,,81.7776,226.04,308.74,25248.02,36.59,CLOSED,2023-06-21 00:00:00
5519,4489,234,SIP,1000.0,,220.033,199.97,254.67,56035.8,27.35,PAUSED,2023-03-09 00:00:00
5520,1684,145,LUMPSUM,,200000.0,1654.1229,120.91,161.87,267752.87,33.88,ACTIVE,2025-09-11 00:00:00
5521,357,9,SIP,2000.0,,314.2721,146.37,142.7,44846.63,-2.51,COMPLETED,2025-06-10 00:00:00
5522,9486,146,SIP,2000.0,,243.2054,164.47,144.52,35148.04,-12.13,COMPLETED,2024-10-26 00:00:00
5523,6942,92,SIP,3000.0,,550.1954,125.41,158.63,87277.5,26.49,ACTIVE,2023-08-06 00:00:00
5524,29,88,SIP,2000.0,,474.6406,147.48,168.23,79848.79,14.07,PAUSED,2024-12-18 00:00:00
5525,3746,68,SIP,1500.0,,126.8471,224.68,226.96,28789.22,1.01,COMPLETED,2025-08-25 00:00:00
5526,3653,74,SIP,1500.0,,771.8373,79.68,98.01,75647.77,23.0,ACTIVE,2025-11-17 00:00:00
5527,8424,198,SIP,10000.0,,3446.4318,168.29,141.81,488738.49,-15.73,PAUSED,2023-05-06 00:00:00
5528,10000,167,SIP,1500.0,,339.3955,234.24,263.27,89352.65,12.39,PAUSED,2023-07-06 00:00:00
5529,337,191,SIP,5000.0,,1208.7676,186.14,162.71,196678.58,-12.59,ACTIVE,2022-12-01 00:00:00
5530,1651,204,SIP,2000.0,,1234.1447,87.51,78.0,96263.29,-10.87,ACTIVE,2024-11-12 00:00:00
5531,5233,66,SIP,2000.0,,204.876,244.05,269.22,55156.72,10.31,CLOSED,2024-08-09 00:00:00
5532,850,125,SIP,10000.0,,16173.7523,21.64,17.64,285304.99,-18.48,ACTIVE,2025-08-14 00:00:00
5533,6590,239,SIP,5000.0,,1740.5782,66.07,70.45,122623.73,6.63,COMPLETED,2023-06-07 00:00:00
5534,2130,110,SIP,1000.0,,3168.5678,15.78,19.9,63054.5,26.11,ACTIVE,2024-12-11 00:00:00
5535,4184,190,SIP,2000.0,,869.8857,135.65,189.81,165113.0,39.93,COMPLETED,2025-08-05 00:00:00
5536,7225,155,STP,,,156.4708,132.21,158.41,24786.54,19.82,COMPLETED,2025-12-05 00:00:00
5537,9649,160,SIP,10000.0,,2957.6076,60.86,69.35,205110.09,13.95,PAUSED,2024-11-29 00:00:00
